id	CAS	smiles	status	exp
1364	23386-52-9	O=C(OC1CCCCC1)CC(C(=O)OC2CCCCC2)S(=O)(=O)O	Training	0
1365	2353-45-9	O=S(=O)(O)c1cccc(c1)CN(c2ccc(cc2)C(=C3C=CC(C=C3)=[N+](Cc4cccc(c4)S(=O)(=O)O)CC)c5ccc(O)cc5S(=O)(=O)O)CC	Training	1
1366	23564-06-9	O=C(OCC)NC(Nc1ccccc1(NC(NC(=O)OCC)=S))=S	Training	1
1367	2386-87-0	O=C(OCC1CCC2OC2(C1))C3CCC4OC4(C3)	Training	0
1368	2390-60-5	c1ccc2c(c1)C(C=CC2=C(c3ccc(cc3)N(CC)CC)c4ccc(cc4)N(CC)CC)=[NH+]CC	Training	0
1369	2396-68-1	c1cc(ccc1C(C)(C)C)S	Test	1
1370	2409-55-4	Oc1ccc(cc1C(C)(C)C)C	Training	0
1371	24157-81-1	c1cc(cc2ccc(cc12)C(C)C)C(C)C	Training	0
1373	2425-77-6	OCC(CCCCCC)CCCCCCCC	Test	0
1374	2426-08-6	O(CCCC)CC1OC1	Training	0
1375	2440-22-4	Oc1ccc(cc1n2nc3ccccc3(n2))C	Training	0
1376	2445-77-4	O=C(OCC(C)CC)CC(C)C	Test	0
1377	24549-06-2	Nc1c(cccc1CC)C	Training	0
1379	2465-27-2	N=C(c1ccc(cc1)N(C)C)c2ccc(cc2)N(C)C	Test	0
1380	2467-02-9	Oc1ccccc1Cc2ccccc2(O)	Test	0
1381	24800-44-0	OCC(OCC(OCC(O)C)C)C	Training	0
1382	24851-98-7	O=C(OC)CC1CCC(=O)C1(CCCCC)	Training	0
1383	2491-38-5	O=C(c1ccc(O)cc1)CBr	Training	0
1384	2492-26-4	n2c1ccccc1sc2S	Training	1
1385	25155-18-4	O(c1ccc(cc1C)C(C)(C)CC(C)(C)C)CCOCC[N+](C)(C)Cc2ccccc2	Test	1
1386	25168-05-2	c1cc(ccc1C)Cl	Training	0
1387	25322-69-4	OCC(OCC(O)C)C	Test	0
1388	25360-10-5	CCCCCCC(C)(C)S	Training	0
1389	25496-72-4	O=C(OCC(O)CO)CCCCCCCC=CCCCCCCCC	Training	1
1391	25550-98-5	O(c1ccccc1)P(OCCCCCCCC(C)C)OCCCCCCCC(C)C	Test	0
1392	25638-17-9	O=S(=O)(O)c2ccc(c1ccccc12)CCCC	Training	0
1393	25812-30-0	O=C(O)C(C)(C)CCCOc1cc(ccc1C)C	Test	0
1394	26002-80-2	O=C(OCc2cccc(Oc1ccccc1)c2)C3C(C=C(C)C)C3(C)(C)	Training	0
1395	26040-51-7	O=C(OCC(CC)CCCC)c1c(C(=O)OCC(CC)CCCC)c(c(c(c1Br)Br)Br)Br	Test	0
1396	2610-11-9	O=C(Nc3ccc4c(O)c(N=Nc2ccc(N=Nc1ccc(cc1)S(=O)(=O)O)cc2)c(cc4(c3))S(=O)(=O)O)c5ccccc5	Training	1
1398	2627-95-4	O([Si](C=C)(C)C)[Si](C=C)(C)C	Training	0
1399	26402-26-6	O=C(OCC(O)CO)CCCCCCC	Test	0
1400	26447-10-9	O=S(=O)(O)c1ccc(cc1C)C	Training	0
1401	26644-46-2	O=CNC(N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl	Training	0
1402	2687-94-7	O=C1N(CCC1)CCCCCCCC	Training	0
1403	26896-20-8	O=C(O)CCCCCC(C)(C)C	Test	0
1404	2694-54-4	O=C(OCC=C)c1ccc(C(=O)OCC=C)c(c1)C(=O)OCC=C	Training	0
1405	2696-84-6	Nc1ccc(cc1)CCC	Test	0
1406	2702-72-9	O=C(O)COc1ccc(cc1Cl)Cl	Training	0
1407	27090-63-7	N(CCCC)(CCCC)CCCCCCN(CCCC)CCCC	Training	0
1408	27193-86-8	Oc1ccccc1CCCCCCCCCCCC	Training	1
1410	27344-41-8	O=S(=O)(O)c4ccccc4(C=Cc1ccc(cc1)c2ccc(cc2)C=Cc3ccccc3S(=O)(=O)O)	Test	1
1411	2756-56-1	O=C(OC1CC2CCC1(C)C2(C)(C))CC	Test	0
1412	2761-24-2	O(CC)[Si](OCC)(OCC)CCCCC	Training	0
1413	2782-57-2	O=C1NC(=O)N(C(=O)N1Cl)Cl	Training	0
1414	2807-30-9	OCCOCCC	Test	0
1415	28159-98-0	n1c(nc(nc1NC(C)(C)C)SC)NC2CC2	Training	0
1416	283594-90-1	O=C1OC3(C(OC(=O)CC(C)(C)C)=C1c2c(cc(cc2C)C)C)(CCCC3)	Training	0
1417	2870-32-8	O=S(=O)(O)c4cc(N=Nc1ccc(OCC)cc1)ccc4(C=Cc3ccc(N=Nc2ccc(OCC)cc2)cc3S(=O)(=O)O)	Test	1
1419	28804-88-8	c1cc(cc2ccc(cc12)C)C	Training	0
1420	2893-78-9	O=C1NC(=O)N(C(=O)N1Cl)Cl	Training	0
1421	29122-68-7	O=C(N)Cc1ccc(OCC(O)CNC(C)C)cc1	Training	0
1422	2917-73-9	O=C(OCCCC)CCCCCCCC(=O)OCCCC	Training	0
1423	2919-66-6	O=C(OC3(C(=O)C)(C(=C)CC2C4C=C(C1=CC(=O)CCC1(C)C4(CCC23(C)))C))C	Training	0
1424	2934-05-6	Oc1ccc(cc1C(C)C)C(C)C	Test	0
1425	29385-43-1	n2nc1c(cccc1C)[nH]2	Training	0
1426	29387-86-8	OC(OCCCC)CC	Test	0
1427	298-07-7	O=P(O)(OCC(CC)CCCC)OCC(CC)CCCC	Training	0
1428	29836-26-8	OCC1OC(OCCCCCCCC)C(O)C(O)C1(O)	Test	0
1429	2996-92-1	O(C)[Si](OC)(OC)c1ccccc1	Training	0
1430	3025-30-7	O=C(OCC)C=CC=CCCCCC	Test	1
1431	30399-84-9	O=C(O)CCCCCCCCCCCCCCC(C)C	Training	1
1432	311-45-5	O=[N+]([O-])c1ccc(OP(=O)(OCC)OCC)cc1	Training	0
1433	31519-22-9	O=C(O)c1cc(O)c2ccccc2(c1(O))	Training	1
1434	3164-85-0	O=C(O)C(CC)CCCC	Test	0
1436	32388-55-9	O=C(C1=C(C)C2CC3(C1)(C(C)CCC3(C2(C)(C))))C	Test	0
1437	3268-49-3	O=CCCSC	Training	0
1438	328-84-7	FC(F)(F)c1ccc(c(c1)Cl)Cl	Training	0
1439	33228-45-4	Nc1ccc(cc1)CCCCCC	Test	0
1440	3383-96-8	O(c1ccc(cc1)Sc2ccc(OP(OC)(OC)=S)cc2)P(OC)(OC)=S	Training	1
1441	3391-86-4	OC(C=C)CCCCC	Training	0
1442	33956-49-9	OCCCCCCCC=CC=CC	Training	1
1443	34451-19-9	O=C(OCCCC)C(O)C	Training	0
1444	3452-97-9	OCCC(C)CC(C)(C)C	Test	0
1445	35367-38-5	O=C(NC(=O)c1c(F)cccc1(F))Nc2ccc(cc2)Cl	Training	0
1446	35400-43-2	O(c1ccc(cc1)SC)P(OCC)(=S)SCCC	Test	0
1447	3547-33-9	OCCSCCCCCCCC	Training	0
1448	35691-65-7	N#CCCC(C#N)(CBr)Br	Training	0
1449	3622-84-2	O=S(=O)(NCCCC)c1ccccc1	Test	0
1450	3653-48-3	O=C(O)COc1ccc(cc1C)Cl	Training	0
1451	36631-30-8	O=C(OCCCCCCCC(C)C)c1ccc(C(=O)OCCCCCCCC(C)C)c(c1)C(=O)OCCCCCCCC(C)C	Training	0
1452	3681-71-8	O=C(OCCC=CCC)C	Test	0
1453	3691-35-8	O=C1c4ccccc4(C(=O)C1C(=O)C(c2ccccc2)c3ccc(cc3)Cl)	Training	1
1455	3734-67-6	O=C(Nc3cc(cc2cc(c(N=Nc1ccccc1)c(O)c23)S(=O)(=O)O)S(=O)(=O)O)C	Training	0
1456	37764-25-3	O=C(N(CC=C)CC=C)C(Cl)Cl	Test	0
1458	3913-02-8	OCC(CCCC)CCCCCC	Training	0
1459	39236-46-9	O=C(NCNC(=O)NC1C(=O)NC(=O)N1(CO))NC2C(=O)NC(=O)N2(CO)	Test	0
1460	3926-62-3	O=C(O)CCl	Test	0
1461	39300-45-3	O=C(Oc1c(cc(cc1C(C)CCCCCC)[N+](=O)[O-])[N+](=O)[O-])C=CC	Test	1
1462	39905-57-2	O(c1ccc(N)cc1)CCCCCC	Test	0
1463	40649-36-3	O=C1CCC(CC1)CCC	Test	0
1464	4065-45-6	O=C(c1ccccc1)c2cc(c(OC)cc2(O))S(=O)(=O)O	Training	0
1465	4107-98-6	c1ccc(cc1)N(C(C)C)C(C)C	Training	0
1466	4130-42-1	Oc1c(cc(cc1C(C)(C)C)CC)C(C)(C)C	Test	0
1467	41372-20-7	Oc1ccc4c(c1(O))c2cccc3c2C(N(C)CC3)C4	Training	0
1469	4344-55-2	O(c1ccc(N)cc1)CCCC	Test	0
1470	4437-85-8	O=C1OCC(O1)CC	Training	0
1471	4468-42-2	c1ccc(cc1)C(CC)CCC	Training	0
1472	451-40-1	O=C(c1ccccc1)Cc2ccccc2	Test	0
1473	4548-53-2	O=S(=O)(O)c3cc(N=Nc1cc(c(cc1C)C)S(=O)(=O)O)c(O)c2ccccc23	Training	0
1474	4553-62-2	N#CCCC(C#N)C	Test	0
1475	4574-04-3	CCCCCCCCCCCCCC[N+](C)(C)C	Test	1
1476	460-00-4	Fc1ccc(cc1)Br	Training	0
1477	4602-84-0	OCC=C(C)CCC=C(C)CCC=C(C)C	Training	0
1478	461-58-5	N#CN=C(N)N	Training	0
1479	463-40-1	O=C(O)CCCCCCCC=CCC=CCC=CCC	Training	1
1480	4638-48-6	O=C(Nc1ccccc1)c2cc(ccc2(O))Cl	Test	0
1481	464-49-3	O=C1CC2CCC1(C)C2(C)(C)	Training	0
1482	470-82-6	O1C(C)(C)C2CCC1(C)CC2	Training	0
1483	4707-47-5	O=C(OC)c1c(O)c(c(O)cc1C)C	Test	0
1484	4712-55-4	O=P(Oc1ccccc1)Oc2ccccc2	Training	0
1485	474-86-2	O=C3CCC4C2=CCc1cc(O)ccc1C2CCC34(C)	Training	0
1486	480-40-0	O=C1C=C(Oc2cc(O)cc(O)c12)c3ccccc3	Training	0
1487	480-63-7	O=C(O)c1c(cc(cc1C)C)C	Test	0
1488	487-06-9	O=C1Oc2cc(OC)cc(OC)c2(C=C1)	Test	0
1489	489-01-0	Oc1c(cc(OC)cc1C(C)(C)C)C(C)(C)C	Test	0
1490	491-80-5	O=C1C(=COc2cc(O)cc(O)c12)c3ccc(OC)cc3	Training	1
1491	493-52-7	O=C(O)c2ccccc2(N=Nc1ccc(cc1)N(C)C)	Test	0
1492	4940-11-8	O=C1C=COC(=C1(O))CC	Training	0
1493	496-46-8	O=C1NC2NC(=O)NC2(N1)	Training	0
1494	499-75-2	Oc1cc(ccc1C)C(C)C	Test	0
1495	499-83-2	O=C(O)c1nc(ccc1)C(=O)O	Test	0
1496	50-14-6	OC3CC(=CC=C1CCCC2(C)(C1CCC2(C(C=CC(C)C(C)C)C)))C(=C)CC3	Test	1
1497	50-21-5	O=C(O)C(O)C	Training	0
1498	50-27-1	Oc1ccc2c(c1)CCC3C2CCC4(C)(C(O)C(O)CC34)	Test	0
1499	50-70-4	OCC(O)C(O)C(O)C(O)CO	Training	0
1500	50-81-7	O=C1OC(C(O)=C1(O))C(O)CO	Test	0
1501	500-38-9	Oc1ccc(cc1(O))CC(C)C(C)Cc2ccc(O)c(O)c2	Training	1
1502	51-05-8	O=C(OCCN(CC)CC)c1ccc(N)cc1	Test	0
1503	5116-94-9	O=P(O)(O)OCCCCCCCCCCCCC	Training	1
1506	51229-78-8	C(=CCl)C[N+]23(CN1CN(CN(C1)C2)C3)	Test	0
1507	5137-55-3	CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC	Training	1
1508	5138-18-1	O=C(O)CC(C(=O)O)S(=O)(=O)O	Training	0
1509	5146-66-7	N#CC=C(C)CCC=C(C)C	Test	0
1510	5153-25-3	O=C(OCC(CC)CCCC)c1ccc(O)cc1	Training	1
1511	51580-86-0	O=C1N=C(O)N(C(=O)N1Cl)Cl	Test	0
1512	51630-58-1	N#CC(OC(=O)C(c1ccc(cc1)Cl)C(C)C)c3cccc(Oc2ccccc2)c3	Training	0
1513	51632-16-7	O(c1ccccc1)c2cccc(c2)CBr	Training	0
1514	520-18-3	O=C1C(O)=C(Oc2cc(O)cc(O)c12)c3ccc(O)cc3	Training	1
1515	520-36-5	O=C1C=C(Oc2cc(O)cc(O)c12)c3ccc(O)cc3	Test	0
1516	520-45-6	O=C1OC(=CC(=O)C1C(=O)C)C	Training	0
1517	52225-20-4	O=C(Oc2c(c(c1OC(C)(CCc1c2C)CCCC(C)CCCC(C)CCCC(C)C)C)C)C	Training	0
1518	525-79-1	n2cnc(NCc1occc1)c3[nH]cnc23	Test	0
1519	525-82-6	O=C1C=C(Oc2ccccc12)c3ccccc3	Test	0
1520	526-75-0	Oc1cccc(c1C)C	Test	0
1521	52918-63-5	N#CC(OC(=O)C1C(C=C(Br)Br)C1(C)(C))c3cccc(Oc2ccccc2)c3	Training	0
1522	53-19-0	c1ccc(c(c1)C(c2ccc(cc2)Cl)C(Cl)Cl)Cl	Training	0
1523	53-43-0	O=C2CCC3C4CC=C1CC(O)CCC1(C)C4(CCC23(C))	Training	0
1524	53-70-3	c1ccc5c(c1)ccc4cc3c(ccc2ccccc23)cc45	Training	0
1525	532-02-5	O=S(=O)(O)c1ccc2ccccc2(c1)	Test	0
1526	53219-21-9	OC(C)(C)CCCC(=C)CC	Test	0
1528	533-23-3	O=C(OCC)COc1ccc(cc1Cl)Cl	Test	0
1529	5333-42-6	OCC(CCCCCCCC)CCCCCCCCCC	Test	0
1530	534-13-4	N(C(NC)=S)C	Training	0
1531	53939-28-9	O=CCCCCCCCCCC=CCCCC	Training	0
1532	5394-36-5	O=C1NC(=O)C(N1)(C)CC	Training	0
1533	540-18-1	O=C(OCCCCC)CCC	Training	0
1534	540-88-5	O=C(OC(C)(C)C)C	Test	0
1535	5407-98-7	O=C(c1ccccc1)C2CCC2	Training	0
1538	5437-45-6	O=C(OCc1ccccc1)CBr	Test	0
1539	544-63-8	O=C(O)CCCCCCCCCCCCC	Test	1
1540	550-44-7	O=C1c2ccccc2(C(=O)N1C)	Training	0
1541	552-30-7	O=C(O)c1ccc2C(=O)OC(=O)c2(c1)	Test	0
1543	5536-61-8	O=C(O)C(=C)C	Test	0
1544	55512-33-9	O=C(Oc1cc(nnc1c2ccccc2)Cl)SCCCCCCCC	Training	0
1545	55589-62-3	O=C1C=C(OS(=O)(=O)N1)C	Training	0
1546	55814-41-0	O=C(Nc1cccc(OC(C)C)c1)c2ccccc2C	Test	0
1547	55934-93-5	OC(OC(C)COC(C)COCCCC)CC	Training	0
1548	56-95-1	O=C(O)C	Training	1
1550	57-06-7	C(=NCC=C)=S	Training	0
1551	57-09-0	CCCCCCCCCCCCCCCC[N+](C)(C)C	Training	1
1552	57-10-3	O=C(O)CCCCCCCCCCCCCCC	Training	0
1554	571-58-4	c1ccc2c(c1)c(ccc2C)C	Training	0
1555	58-56-0	Oc1c(ncc(c1CO)CO)C	Test	0
1556	58-72-0	c1ccc(cc1)C=C(c2ccccc2)c3ccccc3	Test	0
1557	58-85-5	O=C1NC2CSC(CCCCC(=O)O)C2(N1)	Test	0
1558	58-86-6	OC1OCC(O)C(O)C1(O)	Test	0
1559	583-78-8	Oc1cc(ccc1Cl)Cl	Training	0
1560	58430-94-7	O=C(OCCC(C)CC(C)(C)C)C	Training	0
1561	585-34-2	Oc1cccc(c1)C(C)(C)C	Training	0
1562	5850-86-2	O=S(=O)(O)c3ccc(N=Nc2c(O)ccc1ccccc12)c(c3)C	Test	0
1563	586-62-9	C1=C(C)CCC(=C(C)C)C1	Training	0
1564	587-65-5	O=C(Nc1ccccc1)CCl	Test	1
1566	5870-93-9	O=C(OCCCCCCC)CCC	Test	0
1567	58846-77-8	OCC1OC(OCCCCCCCCCC)C(O)C(O)C1(O)	Training	0
1568	589-68-4	O=C(OCC(O)CO)CCCCCCCCCCCCC	Training	0
1569	59-40-5	O=S(=O)(Nc1nc2ccccc2(nc1))c3ccc(N)cc3	Training	0
1570	59227-89-3	O=C1N(CCCCC1)CCCCCCCCCCCC	Training	0
1572	598-55-0	O=C(OC)N	Training	0
1573	60-12-8	OCCc1ccccc1	Training	0
1574	60-33-3	O=C(O)CCCCCCCC=CCC=CCCCCC	Training	1
1576	604-75-1	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2))Cl	Training	0
1577	605-45-8	O=C(OC(C)C)c1ccccc1(C(=O)OC(C)C)	Test	0
1578	6088-51-3	Oc1ccc2cc(ccc2(c1))SSc3ccc4cc(O)ccc4(c3)	Training	1
1579	609-54-1	O=S(=O)(O)c1cc(ccc1C)C	Training	0
1580	61-73-4	N=2c1ccc(cc1SC3=CC(C=CC=23)=[N+](C)C)N(C)C	Training	0
1581	61-82-5	n1cnc(N)[nH]1	Test	0
1582	611-20-1	N#Cc1ccccc1(O)	Test	0
1583	611-70-1	O=C(c1ccccc1)C(C)C	Test	0
1584	612-82-8	Nc1ccc(cc1C)c2ccc(N)c(c2)C	Test	0
1585	6149-03-7	O=S(=O)(O)c1ccc(cc1)CCCCCCCC	Test	0
1586	6152-33-6	Oc1ccccc1c2ccccc2	Test	1
1587	616-45-5	O=C1NCCC1	Test	0
1589	618-45-1	Oc1cccc(c1)C(C)C	Test	0
1590	6190-65-4	n1c(nc(nc1NC(C)C)Cl)N	Test	0
1592	62-74-8	O=C(O)CF	Training	0
1593	620-17-7	Oc1cccc(c1)CC	Test	0
1594	622-97-9	C=Cc1ccc(cc1)C	Training	0
1595	625-55-8	O=COC(C)C	Training	0
1596	6259-76-3	O=C(OCCCCCC)c1ccccc1(O)	Training	0
1598	6285-05-8	O=C(c1ccc(cc1)Cl)CC	Test	0
1599	63-42-3	O=CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C(O)CO	Training	0
1600	630-56-8	O=C(OC3(C(=O)C)(CCC2C4CCC1=CC(=O)CCC1(C)C4(CCC23(C))))CCCCC	Training	0
1601	633-96-5	O=S(=O)(O)c3ccc(N=Nc2c(O)ccc1ccccc12)cc3	Training	0
1602	63449-41-2	c1ccc(cc1)C[N+](C)(C)CCCCCCCCCC	Training	1
1603	6359-82-6	O=C2N(N=C(C)C2(N=Nc1ccccc1))c3ccc(cc3)S(=O)(=O)O	Training	0
1604	6359-90-6	O=C2N(N=C(C)C2(N=Nc1ccccc1))c3cc(ccc3Cl)S(=O)(=O)O	Training	0
1605	6359-98-4	O=C2N(N=C(C)C2(N=Nc1ccc(cc1)S(=O)(=O)O))c3cc(c(cc3Cl)S(=O)(=O)O)Cl	Training	0
1606	636-21-5	Nc1ccccc1C	Test	0
1607	64-10-8	O=C(N)Nc1ccccc1	Test	0
1608	64359-81-5	O=C1C(=C(Cl)SN1CCCCCCCC)Cl	Test	1
1609	644-97-3	c1ccc(cc1)P(Cl)Cl	Test	0
1610	645-56-7	Oc1ccc(cc1)CCC	Training	0
1611	645-62-5	O=CC(=CCCC)CC	Training	0
1612	64700-56-7	O=C(OCCOCCCC)COc1nc(c(cc1Cl)Cl)Cl	Training	0
1613	6485-40-1	O=C1C(=CCC(C(=C)C)C1)C	Training	0
1614	65-45-2	O=C(N)c1ccccc1(O)	Test	0
1615	654055-01-3	O=C1C(O)=C(Oc2cc(O)cc(O)c12)c3ccc(O)cc3(O)	Training	1
1616	657-84-1	O=S(=O)(O)c1ccc(cc1)C	Test	0
1617	66-71-7	n2cccc3ccc1cccnc1c23	Training	0
1618	6610-29-3	NNC(NC)=S	Test	0
1619	6625-46-3	O=C(Nc3cc(cc2cc(c(N=Nc1ccccc1(OC))c(O)c23)S(=O)(=O)O)S(=O)(=O)O)C	Training	0
1620	66357-35-5	O=[N+]([O-])C=C(NC)NCCSCc1oc(cc1)CN(C)C	Training	0
1621	66575-29-9	O=C(OC2C(O)C1C(C)(C)CCC(O)C1(C)C3(O)(C(=O)CC(OC23(C))(C=C)C))C	Test	0
1624	6706-59-8	OCC(O)C(O)C(O)C(O)CO	Test	0
1625	6728-26-3	O=CC=CCCC	Training	0
1626	67485-29-4	FC(F)(F)c3ccc(C=CC(=NNC1=NCC(C)(C)CN1)C=Cc2ccc(cc2)C(F)(F)F)cc3	Test	0
1627	67564-91-4	O1C(C)CN(CC1C)CC(C)Cc2ccc(cc2)C(C)(C)C	Training	0
1628	67786-14-5	O=S(=O)(O)c2cc(O)c3c(N=Nc1ccccc1C(F)(F)F)c(N)ccc3(c2)	Training	0
1629	6789-88-4	O=C(OCCCCCC)c1ccccc1	Training	0
1630	68-11-1	O=C(O)CS	Test	0
1631	68169-03-9	O=CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C(O)CO	Test	1
1634	684-93-5	O=NN(C(=O)N)C	Training	0
1635	68515-48-0	O=C(OCCCCCCC(C)C)c1ccccc1(C(=O)OCCCCCCC(C)C)	Test	0
1636	68515-75-3	O=C(OCCCCCCC)CCCCC(=O)OCCCCCCCCC	Training	0
1637	68555-86-2	O=S(=O)(O)c3ccc(N=Nc2cc(OC)c(N=Nc1ccc(OC)cc1)cc2C)cc3	Training	0
1640	69-72-7	O=C(O)c1ccccc1(O)	Test	0
1641	692-86-4	O=C(OCC)CCCCCCCCC=C	Training	0
1642	695-06-7	O=C1OC(CC)CC1	Training	0
1643	69806-40-2	O=C(OC)C(Oc2ccc(Oc1ncc(cc1Cl)C(F)(F)F)cc2)C	Test	0
1644	70-55-3	O=S(=O)(N)c1ccc(cc1)C	Training	0
1645	7011-83-8	O=C1OC(C)(CC1)CCCCCC	Test	0
1646	705-60-2	O=[N+]([O-])C(=Cc1ccccc1)C	Training	0
1647	70568-60-4	OC1CCC(CCCC)CC1	Training	0
1648	706-14-9	O=C1OC(CC1)CCCCCC	Training	0
1649	7080-50-4	O=S(=O)(NCl)c1ccc(cc1)C	Training	0
1650	71-23-8	OCCC	Training	0
1651	71283-80-2	O=C(OCC)C(Oc3ccc(Oc1nc2ccc(cc2(o1))Cl)cc3)C	Test	0
1652	71526-07-3	O=C(N1CCOC12(CCCCC2))C(Cl)Cl	Training	0
1654	72-33-3	C#CC3(O)(CCC2C4CCc1cc(OC)ccc1C4(CCC23(C)))	Test	0
1655	7212-44-4	OC(C=C)(C)CCC=C(C)CCC=C(C)C	Test	0
1656	73-31-4	O=C(NCCc2c[nH]c1ccc(OC)cc12)C	Training	0
1657	7398-69-8	C=CC[N+](C)(C)CC=C	Training	0
1660	75-86-5	N#CC(O)(C)C	Training	0
1662	7540-51-4	OCCC(C)CCC=C(C)C	Test	0
1663	756-79-6	O=P(OC)(OC)C	Training	0
1664	76-49-3	O=C(OC1CC2CCC1(C)C2(C)(C))C	Training	0
1665	760-23-6	C=CC(CCl)Cl	Training	0
1666	762-04-9	O=P(OCC)OCC	Training	0
1667	7659-86-1	O=C(OCC(CC)CCCC)CS	Training	0
1669	7681-76-7	O=C(OCc1ncc(n1C)[N+](=O)[O-])N	Training	0
1670	769-92-6	Nc1ccc(cc1)C(C)(C)C	Test	0
1671	77-06-5	O=C(O)C4C2C1(OC(=O)C2(C)(C(O)C=C1))C5CCC3(O)(C(=C)CC45(C3))	Test	0
1672	77-73-6	C2=CC3C1C=CC(C1)C3(C2)	Training	0
1673	77-83-8	O=C(OCC)C2OC2(c1ccccc1)(C)	Test	0
1675	770-35-4	OC(C)COc1ccccc1	Training	0
1680	7785-26-4	C1=C(C)C2CC(C1)C2(C)(C)	Training	0
1685	78-69-3	OC(C)(CC)CCCC(C)C	Training	0
1686	78-70-6	OC(C=C)(C)CCC=C(C)C	Training	0
1687	78-82-0	N#CC(C)C	Test	0
1688	78-96-6	OC(C)CN	Training	0
1689	78473-71-9	O=C2OCC(Cc1cccc(O)c1)C2Cc3cccc(O)c3	Test	0
1690	78491-02-8	O=C(NCO)N(CO)C1C(=O)N(C(=O)N1(CO))CO	Test	0
1691	79-14-1	O=C(O)CO	Test	0
1692	79-24-3	O=[N+]([O-])CC	Training	0
1693	79-57-2	O=C(N)C=3C(=O)C(N(C)C)C4C(O)C2C(=C(O)c1c(O)cccc1C2(O)(C))C(=O)C4(O)(C=3(O))	Training	1
1694	79-92-5	C=C2C1CCC(C1)C2(C)C	Test	0
1695	79-95-8	Oc1c(cc(cc1Cl)C(c2cc(c(O)c(c2)Cl)Cl)(C)C)Cl	Training	1
1696	79098-20-7	c1cc(ccc1CCCCC)Cl	Training	0
1697	79277-27-3	O=C(OC)c1c(ccs1)S(=O)(=O)NC(=O)Nc2nc(nc(n2)C)OC	Training	0
1698	80-07-9	O=S(=O)(c1ccc(cc1)Cl)c2ccc(cc2)Cl	Test	0
1699	80-09-1	O=S(=O)(c1ccc(O)cc1)c2ccc(O)cc2	Test	0
1700	80-26-2	O=C(OC(C)(C)C1CC=C(C)CC1)C	Training	0
1701	80-27-3	O=C(OC(C)(C)C1CC=C(C)CC1)CC	Training	0
1702	80-54-6	O=CC(C)Cc1ccc(cc1)C(C)(C)C	Training	0
1703	80-56-8	C1=C(C)C2CC(C1)C2(C)(C)	Test	0
1704	8000-41-7	OC(C)(C)C1CC=C(C)CC1	Training	0
1705	8001-54-5	c1ccc(cc1)C[N+](C)(C)CCCCCCCCCCCCC	Training	1
1708	81-07-2	O=C1NS(=O)(=O)c2ccccc12	Test	0
1709	81-88-9	O=C(O)c1ccccc1C=3c4ccc(cc4(OC2=CC(C=CC2=3)=[N+](CC)CC))N(CC)CC	Test	0
1710	81405-85-8	O=C(OC)c2ccc(cc2(C1=NC(C(=O)N1)(C)C(C)C))C	Test	0
1711	81741-28-8	CCCCCCCCCCCCCCP(CCCC)(CCCC)CCCC	Training	1
1712	818-61-1	O=C(OCCO)C=C	Test	0
1713	824-39-5	O=[N+](O)c1ccccc1([O-])	Training	0
1714	827-19-0	O=S(=O)(O)c1cc(ccc1C)C	Training	0
1715	827-21-4	O=S(=O)(O)c1ccc(cc1C)C	Training	0
1716	83-88-5	O=C3N=C2C(=Nc1cc(c(cc1N2CC(O)C(O)C(O)CO)C)C)C(=O)N3	Training	0
1717	838-85-7	O=P(O)(Oc1ccccc1)Oc2ccccc2	Test	0
1718	83834-59-7	O=C(OCC(CC)CCCC)C=Cc1ccc(OC)cc1	Test	0
1719	84-61-7	O=C(OC1CCCCC1)c3ccccc3(C(=O)OC2CCCCC2)	Training	0
1720	85-40-5	O=C1NC(=O)C2CC=CCC12	Test	0
1721	85-41-6	O=C1NC(=O)c2ccccc12	Training	0
1722	85264-33-1	OCn1nc(cc1C)C	Training	0
1723	85507-79-5	O=C(OCCCCCCCCCCCC)c1ccccc1(C(=O)OCC(CCC)C(CC)CCC)	Test	0
1724	86-87-3	O=C(O)Cc2cccc1ccccc12	Test	0
1725	860-22-0	O=C1C(=Nc2ccc(cc12)S(=O)(=O)O)c3[nH]c4ccc(cc4(c3(O)))S(=O)(=O)O	Training	0
1726	868-85-9	O=P(OC)OC	Training	0
1727	87-01-4	O=C2Oc1cc(ccc1C(=C2)C)N(C)C	Test	0
1728	87-18-3	O=C(Oc1ccc(cc1)C(C)(C)C)c2ccccc2(O)	Training	0
1729	87-24-1	O=C(OCC)c1ccccc1C	Training	0
1730	87-25-2	O=C(OCC)c1ccccc1(N)	Training	0
1731	87-68-3	C(C(=C(Cl)Cl)Cl)(=C(Cl)Cl)Cl	Training	0
1732	87392-12-9	O=C(N(c1c(cccc1CC)C)C(C)COC)CCl	Training	1
1733	877-24-7	O=C(O)c1ccccc1(C(=O)O)	Training	0
1734	88-04-0	Oc1cc(c(c(c1)C)Cl)C	Training	0
1735	88-24-4	Oc1c(cc(cc1C(C)(C)C)CC)Cc2cc(cc(c2(O))C(C)(C)C)CC	Test	0
1736	88-41-5	O=C(OC1CCCCC1C(C)(C)C)C	Test	0
