35	35	14	2	0
0.10132	0.04843	-0.34536	-0.01367	0.41237	0.13491	0.13671	0.75195	-0.36118	4.53745	-0.17835	2.25754	0.29272	0.70728	32	32	32	32	32
0.13837	0.07702	-0.49711	0.37786	0.69203	0.74417	0.36678	0.62155	-0.36118	7.80125	-0.17835	0.86907	0.01652	0.98348	32	32	32	32	32
0.15163	0.05793	-0.43846	0.36387	0.70171	0.72433	0.36741	0.60181	-0.36118	7.98556	-0.17835	0.53669	0.02443	0.97557	32	32	32	32	32
0.17039	0.00253	-0.17117	0.26183	0.68191	0.52025	0.30452	0.51268	-0.36118	7.68728	-0.17835	-0.11490	0.11127	0.88873	32	32	32	32	32
0.15699	-0.11723	0.38048	0.05841	0.62685	0.12451	0.20538	0.36061	-0.36118	6.49830	-0.17835	-0.38271	0.23737	0.76263	32	32	32	32	32
0.19728	-0.19470	0.70600	0.28069	0.60003	0.00212	0.25862	0.24159	-0.36118	6.29069	-0.17835	-0.39518	0.29181	0.70819	32	32	32	32	32
0.22362	-0.15124	0.84820	0.32428	0.59876	-0.08143	0.28934	0.15906	-0.36118	6.19098	-0.17721	-0.39576	0.33407	0.66593	32	32	32	32	32
0.33506	0.74080	1.13008	1.08586	0.70145	0.08290	0.69425	0.11428	-0.36118	4.85790	-0.13818	-0.39586	0.26046	0.73954	32	32	32	32	32
0.61894	3.56378	1.33584	2.42455	1.03733	0.57464	1.64298	0.25056	-0.36118	0.97486	0.12360	-0.39577	0.09638	0.90362	32	32	32	32	32
0.77908	4.53853	1.09404	2.79407	1.14171	0.76802	2.11231	0.38016	-0.36118	-0.09954	0.58345	-0.39061	0.22189	0.77811	32	32	32	32	32
0.84925	4.81511	0.86047	2.83993	1.18021	0.84195	2.45972	0.49226	-0.36118	-0.13908	0.42143	-0.36667	0.28563	0.71437	32	32	32	32	32
0.98106	5.35089	0.38595	2.95978	1.23986	0.98909	3.19768	0.64678	-0.36118	-0.13914	0.71810	-0.03878	0.38257	0.61743	32	32	32	32	32
1.07974	6.33791	-0.04326	3.15900	1.32709	1.19306	4.48314	0.75702	-0.36118	-0.13914	0.12145	0.92292	0.33112	0.66888	32	32	32	32	32
1.14606	7.61311	-0.36624	3.26184	1.30913	1.23260	5.34128	0.79507	-0.36118	-0.13914	0.03118	0.97894	0.21366	0.78634	66	32	32	32	32
-0.22474	-0.50915	-0.93517	-0.52812	-1.12344	-1.09709	-0.76146	-1.00874	2.54633	-0.13914	-0.17835	1.90109	1.00000	0.00000	65	32	32	32	32
-0.24811	-0.55398	-0.79158	-0.58451	-1.02208	-1.00369	-0.71499	-0.98776	2.54633	-0.13914	-0.17835	1.90109	0.99676	0.00324	65	32	32	32	32
-0.14841	-0.51412	-0.74343	-0.95545	-0.76240	-0.58950	-0.62064	-0.93932	2.54641	-0.13914	-0.17835	1.90115	0.95123	0.04877	32	32	32	32	32
-0.06877	-0.52828	-0.81848	-1.26472	-0.55085	0.01694	-0.62969	-1.01166	2.56763	-0.13914	-0.17835	1.91792	0.78957	0.21043	65	32	32	32	32
0.10796	-0.48189	-0.45193	-1.29568	-0.44300	0.02515	-0.51555	-0.95456	2.78654	-0.13914	-0.17835	2.09086	0.53768	0.46232	32	32	32	32	32
0.18269	-0.46259	-0.19749	-1.32821	-0.41001	0.08783	-0.49030	-0.86584	2.86479	-0.13914	-0.17835	2.15268	0.32283	0.67717	32	32	32	32	32
0.19119	-0.46719	0.06279	-1.33560	-0.43368	-0.01897	-0.45672	-0.52079	2.93068	-0.13914	-0.17835	2.20473	0.40901	0.59099	32	32	32	32	32
0.05731	-0.46348	0.24083	-1.34937	-0.46655	-0.07279	-0.42037	-0.14804	2.92779	-0.13914	-0.17835	2.20245	0.63390	0.36610	32	32	32	32	32
-0.15471	-0.51860	0.29429	-1.27918	-0.45174	-0.02096	-0.36508	0.42512	2.84269	-0.13914	-0.17835	2.13522	0.82354	0.17646	32	32	32	32	32
-0.33907	-0.56188	0.25743	-1.18583	-0.37647	0.14528	-0.27610	0.75516	2.60029	-0.13914	-0.17835	1.94372	0.87123	0.12877	65	32	32	32	32
0.08942	-0.53320	0.42247	-0.98344	-0.31804	0.15916	-0.30441	0.64965	2.58881	-0.13914	-0.17835	1.93465	0.54525	0.45475	66	32	32	32	32
0.18523	-0.29087	0.50078	-0.85897	-0.12614	0.08925	-0.21912	0.59424	2.62551	-0.13914	-0.17835	1.96364	0.39740	0.60260	66	32	32	32	32
0.13599	-0.10990	0.29024	-0.53888	0.01287	-0.10294	0.00395	0.46525	2.63104	-0.13914	-0.17835	1.96801	0.81054	0.18946	65	32	32	32	32
0.18030	-0.06870	0.18943	-0.12092	0.10700	-0.09714	-0.03697	0.62979	2.63451	-0.13914	-0.17835	1.97076	0.94701	0.05299	32	32	32	32	32
0.05530	-0.02719	0.08458	0.02186	-0.01085	-0.23633	-0.14627	0.54387	2.50197	-0.13914	-0.17835	1.90385	0.99636	0.00364	65	32	32	32	32
0.26474	-0.01176	0.08211	-0.01446	0.11663	-0.18968	-0.11213	0.69780	2.15746	-0.13914	-0.17835	1.93099	0.98250	0.01750	32	32	32	32	32
0.27567	0.07511	-0.17960	-0.31095	0.01205	-0.60610	-0.25472	0.79750	0.38751	-0.13914	-0.17835	2.23481	0.91321	0.08679	32	32	32	32	32
0.08156	-0.14422	-0.05210	-0.79833	-0.17335	-0.84225	-0.44436	1.41718	-0.34355	-0.13914	-0.17835	2.12518	0.72669	0.27331	32	32	32	32	32
-0.08465	-0.28674	-0.21025	-0.72471	-0.25088	-0.79346	-0.51862	1.18307	-0.36118	-0.13909	-0.17835	2.17144	0.82381	0.17619	65	32	32	32	32
0.01458	-0.20709	0.01365	-0.88249	-0.19474	-0.83727	-0.42236	1.57475	-0.36118	-0.12979	-0.17835	2.42435	0.69427	0.30573	32	32	32	32	32
0.10060	-0.02994	-0.12176	-0.54514	0.00389	-0.65253	-0.23244	1.11203	-0.36118	0.45444	-0.17835	3.07887	0.72668	0.27332	32	32	32	32	32
0.05147	-0.04867	-0.24818	-0.28697	0.31603	0.03673	0.02546	0.94542	-0.36118	3.74238	-0.17835	1.78188	0.33775	0.66225	32	32	32	32	32
-0.09133	-0.16794	-0.37326	-0.10788	0.59079	0.64807	0.19786	0.57953	-0.36118	6.74436	-0.17835	0.22217	0.02568	0.97432	32	32	32	32	32
-0.06249	-0.22003	-0.22140	-0.05097	0.60524	0.70502	0.21060	0.68551	-0.36118	6.59186	-0.17835	-0.12677	0.01400	0.98600	32	32	32	32	32
0.00589	-0.16118	-0.07923	0.02385	0.62349	0.53516	0.20998	0.64087	-0.36118	6.45581	-0.17835	-0.23666	0.06229	0.93771	32	32	32	32	32
0.20219	0.01506	-0.02100	0.29366	0.68757	0.37527	0.26200	0.69674	-0.36118	6.35548	-0.17835	-0.39013	0.03507	0.96493	66	32	32	32	32
0.39413	0.09768	0.02510	0.31312	0.70781	0.05983	0.28348	0.83438	-0.36118	6.27533	-0.17835	-0.39560	0.03414	0.96586	66	32	32	32	32
