43	43	29	3	0	0
1.044637	-0.240408	-0.230244	2.680298	0.729331	-1.255361	-0.154734	4.572655	-0.161218	1.415681	0.123941	1.73527	0.095567	-0.273596	-0.422607	-0.036509	1.062627	0.268968	-0.041008	0.568776	-0.15324	3.301187	0.93026	-0.078027	-0.078299	-0.108422	0.357951	0.496242	0.145807	40	40	40	40	40
0.622121	-0.240408	-0.230244	3.163722	0.599638	-1.322391	0.086157	4.591428	0.286705	1.190845	1.188089	3.327938	0.089833	-0.273596	-0.422607	2.016146	0.269943	0.361505	-0.041008	0.487843	-0.15324	5.003959	1.033839	-0.078027	-0.078299	-0.108422	0.086362	0.737893	0.175745	40	40	40	40	40
0.500402	-0.240408	-0.230244	3.219187	0.623038	-1.985473	0.42152	4.207385	0.331013	0.904819	1.596615	4.344053	-0.341645	-0.273596	-0.422607	3.838257	-0.244574	-0.181722	-0.041008	-0.31391	-0.15324	5.031691	0.745743	-0.078027	-0.078299	-0.108422	1E-06	0.999999	0	40	40	40	40	40
0.482979	-0.240408	-0.230244	3.098284	0.166861	-1.366091	0.599894	4.400194	0.394222	0.728861	2.274751	4.40014	0.036048	-0.273596	0.013965	4.683953	-0.307933	-0.181722	-0.041008	-0.313912	-0.15324	4.919497	2.42225	-0.078027	-0.078299	-0.108422	0.133016	0.866984	0	40	40	40	40	40
0.383078	-0.240408	-0.230244	2.352894	-0.554504	-0.028023	0.372743	2.978532	0.576549	0.030103	2.716812	3.690658	1.448996	-0.273596	1.419353	5.993512	-0.432578	-0.181722	-0.041008	-0.31391	-0.15324	2.48615	6.337124	-0.078027	-0.078299	-0.108422	0.184895	0.592249	0.222856	40	40	40	40	40
0.42917	-0.240408	-0.230244	2.266793	-0.683815	-0.108583	0.213474	2.698253	0.619051	-0.042321	3.217145	4.065653	1.080378	-0.273596	1.219388	5.70974	-0.297609	-0.181722	-0.041008	-0.313913	-0.15324	2.502973	5.986075	-0.078027	-0.078299	-0.108422	0.09939	0.780818	0.119792	40	40	40	40	40
0.467881	-0.240408	-0.230244	2.344242	-0.501736	-0.041445	0.15796	2.736768	0.664105	-0.139265	4.12148	5.274563	0.763834	0.480871	0.812452	5.625431	-0.162699	-0.181722	-0.041008	0.154839	-0.15324	2.589957	5.393742	-0.078027	-0.078299	-0.108422	0.099386	0.636462	0.264153	40	40	40	40	40
1.461842	-0.240408	-0.230244	1.620933	-0.93121	0.037706	1.018566	2.291014	0.769176	-1.042835	5.35952	5.234029	-0.341646	-0.273592	-0.422599	2.444667	0.646091	-0.181722	-0.041008	-0.31391	-0.15324	2.320959	2.705184	-0.078027	-0.078299	-0.108422	0.999995	2E-06	3E-06	40	40	40	40	40
0.012747	-0.240408	-0.230244	1.348313	-0.515285	0.620295	-0.312457	1.139085	0.692624	-0.122949	4.455659	6.012859	-0.341647	0.423413	0.562623	3.226267	-0.286683	-0.181722	-0.041008	0.886455	-0.15324	0.674461	3.401445	-0.078027	-0.078299	-0.108422	0.076177	0	0.923823	40	40	40	40	40
0.064282	-0.240408	-0.230244	0.936418	-0.586168	0.597289	-0.426871	0.615363	0.736253	-0.118431	3.857217	5.506724	-0.341647	-0.273596	0.643861	2.687143	-0.3636	-0.181722	-0.041008	0.985437	-0.15324	0.178656	3.194835	-0.078027	-0.078299	-0.108422	0	0	1	40	40	40	40	40
0.744445	-0.240408	-0.230244	0.526585	-0.312518	0.560258	0.256585	0.665852	0.643622	-0.272092	3.302076	5.306591	-0.341647	-0.273596	-0.422607	2.201857	-0.344113	-0.181722	-0.041008	1.574841	-0.15324	-0.352852	1.92959	-0.078027	-0.078299	-0.108422	0	0.119786	0.880214	40	40	40	40	40
1.479016	-0.240408	-0.230244	0.738611	0.623033	0.160738	-0.110986	1.029321	0.300265	-1.508131	3.213318	4.077729	-0.341647	-0.273596	-0.422607	1.051056	-0.43258	-0.181722	-0.041008	-0.313905	-0.15324	-0.498191	0.0926	-0.078027	-0.078299	-0.108422	0	2E-06	0.999998	40	40	40	40	40
0.785346	-0.240408	-0.230244	0.057495	-0.002751	0.636161	-0.372053	0.230961	0.242085	-0.327471	1.330472	2.143533	-0.341647	-0.273596	-0.422607	0.913697	-0.217011	-0.181722	-0.041008	0.354486	-0.15324	-0.465739	0.489776	-0.078027	-0.078299	-0.108422	0.15119	0.291256	0.557554	40	40	40	40	40
1.16998	-0.240408	-0.230244	-0.254618	-0.008375	0.9536	-0.804857	0.341773	0.407882	0.167754	0.606109	1.514653	-0.341647	-0.273596	-0.422607	1.051052	-0.432581	-0.181722	-0.041008	-0.31391	-0.15324	-0.823473	0.353853	-0.078027	-0.078299	-0.108422	0.999995	3E-06	2E-06	40	40	40	40	40
0.874532	-0.240408	-0.230244	0.715495	0.438291	0.264729	-0.230576	0.618655	0.280316	0.319249	1.82468	1.860295	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	-0.313913	-0.15324	0.694528	-0.011585	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
0.644988	-0.240408	-0.230244	0.890623	0.574357	0.404963	0.151643	0.791846	0.163106	0.267277	1.058382	1.575895	-0.341647	-0.125539	-0.422607	-0.227856	-0.432582	-0.181722	-0.041008	0.237012	-0.15324	0.770169	0.02082	-0.078027	-0.078299	-0.108422	0	0.832525	0.167475	40	40	40	40	40
0.15703	-0.240408	-0.230244	1.492364	1.40016	-0.016975	0.841071	1.392305	-0.268576	0.711285	-0.157238	2.101858	-0.341647	-0.273594	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	0.768421	-0.15324	1.236672	0.484481	-0.078027	-0.078299	-0.108422	0	0.999999	1E-06	40	40	40	40	40
0.311551	-0.240408	-0.230244	0.796598	1.060166	0.912581	0.760396	0.545797	0.546241	1.563627	-0.15723	1.257662	-0.341647	-0.273591	-0.422607	-0.342549	-0.432581	-0.181722	-0.041008	1.850744	-0.15324	0.5861	0.092598	-0.078027	-0.078299	-0.108422	0	0.999992	8E-06	40	40	40	40	40
0.311546	-0.240408	-0.230244	0.428544	0.817319	0.66653	1.083119	0.409814	-0.153272	1.765411	1.295524	0.694977	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	1.850751	-0.15324	0.043954	0.092596	-0.078027	-0.078299	-0.108422	0	0.398707	0.601293	40	40	40	40	40
0.268638	-0.240408	-0.230244	0.404633	0.201693	-0.290601	0.549338	0.221364	0.290644	1.288665	1.167889	0.414065	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	2.393975	-0.15324	0.364397	-0.305555	-0.078027	-0.078299	-0.108422	0	0.75833	0.24167	40	40	40	40	40
