id 	cas	smiles	status	exp_values
630		COc1cccc2OC(c3cccc(Oc4ccccc4)c3)c5cc(NS(=O)(=O)C)ccc5c12	Training	2
631		O=C1NC(=O)C(=C(N1)[C@@H]2CC[C@@H](CC2)c3ccccc3)Cc4nccs4	Training	2
632		Cc1csc(CC2=C(NC(=O)NC2=O)[C@@H]3CC[C@@H](CC3)c4ccccc4)n1	Training	2
633		CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5cc(C)cc(Br)c5)c3c12	Training	2
634		CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5ccccc5)c3c12	Training	2
635		CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5ccc(C)cc5)c3c12	Training	2
636		CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5cc(Cl)cc(Cl)c5)c3c12	Training	2
637		CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5ccc(Cl)c(F)c5)c3c12	Training	2
638		CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5ccc(C)c(F)c5)c3c12	Training	2
639		CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5ccc(Br)cc5)c3c12	Training	2
640		Fc1ccc(cc1)n2ncc3cc(ccc23)c4ccc(cc4C(F)(F)F)S(=O)(=O)Nc5ccccc5	Training	2
641		Fc1ccc(cc1)n2ncc3cc(ccc23)c4ccc(NS(=O)(=O)c5ccccc5)cc4C(F)(F)F	Training	2
642		CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc2ccc(c3ccc4c(cnn4c5ccc(F)cc5)c3)c(c2)C(F)(F)F	Training	2
643		CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)Nc2ccc(c3ccc4c(cnn4c5ccc(F)cc5)c3)c(c2)C(F)(F)F	Training	2
644		CCCNS(=O)(=O)c1ccc(c2ccc3c(cnn3c4ccc(F)cc4)c2)c(c1)C(F)(F)F	Training	2
645		CC(C)CNS(=O)(=O)c1ccc(c2ccc3c(cnn3c4ccc(F)cc4)c2)c(c1)C(F)(F)F	Training	2
646		CCNS(=O)(=O)c1ccc(c2ccc3c(cnn3c4ccc(F)cc4)c2)c(c1)C(F)(F)F	Training	2
647		OCCNS(=O)(=O)c1ccc(c2ccc3c(cnn3c4ccc(F)cc4)c2)c(c1)C(F)(F)F	Training	2
648		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cccnc3[nH]2)C(F)(F)F	Training	2
649		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C(F)(F)F	Training	2
650		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3ncccc3[nH]2)C(F)(F)F	Training	2
651		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2oc3cnccc3c2)C(F)(F)F	Training	2
652		COc1ccc(F)cc1C(C)(C)CC(O)(Cn2ccc3ncccc23)C(F)(F)F	Training	2
653		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3ccccn3n2)C(F)(F)F	Training	2
654		CC1(C)Nc2ccc(cc2C(C)(C)C1=O)c3csc(c3)C#N	Training	2
655		CC1=CC(C)(C)Nc2ccc3c4cc(F)ccc4O\C(=C/c5ncccc5C)\c3c12	Training	2
656		Cc1cc(C#N)sc1c2ccc3NC(C)(C)C(=O)C(C)(C)c3c2	Training	2
657		CC1=CC(C)(C)Nc2ccc3c4cc(F)ccc4O\C(=C/c5ccccc5)\c3c12	Training	2
658		CC1=CC(C)(C)Nc2ccc3c4ccccc4O\C(=C/c5cc(F)ccc5F)\c3c12	Training	2
659		Cc1cc(c(Cl)c2C(=O)CC(C)(C)Nc12)c3cccc4cc[nH]c34	Training	2
660		CCO\N=C\1/CC(C)(C)Nc2cc(F)c(c(F)c12)c3cccc4cc[nH]c34	Training	2
661		CC(C)(C)O\N=C\1/CC(C)(C)Nc2cc(F)c(c(F)c12)c3cccc4cc[nH]c34	Training	2
662		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C[C@@H](O)C[C@@H](O)CC(=O)O	Training	2
663		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C[C@@H]6C[C@@H](O)CC(=O)O6	Training	2
664		C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4ccc(Cl)s4)c5ccc(F)cc5	Training	2
665		C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4cc(Cl)sc4Cl)c5ccc(F)cc5	Training	2
666		CC(C)(CC(O)(CC1CCCCC1)C(=O)Nc2ccc3C(=O)OCc3c2)c4cc(F)ccc4O	Training	2
667		CC(C)(CC(C)(O)C(=O)Nc1ccc2C(=O)OCc2c1)c3ccccc3	Training	2
668		CC(C)(CC(O)(Cc1ccccc1)C(=O)Nc2ccc3C(=O)OCc3c2)c4cc(F)ccc4O	Training	2
669		CC(C)(C)c1ccc(CC(O)(CC(C)(C)c2ccccc2)C(=O)Nc3ccc4C(=O)OCc4c3)cc1	Training	2
670		COc1ccc(F)cc1C(C)(C)CC(O)(CNc2ccc3C(=O)OCc3c2)Cc4ccccc4	Training	2
671		CC(C)(CC(O)(Cc1ccccc1)C(=O)Nc2ccc3C(=O)OCc3c2)c4ccccc4	Training	2
672		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)CC(=O)N(Cc6ccccc6)Cc7ccc(cc7)C(=O)O	Training	2
673		CC(C)(C(c1ccccc1)c2ccc3cnccc3c2)C(=O)Nc4nccs4	Training	2
674		CC(C)(C(c1ccccc1)c2ccc3ncccc3c2)C(=O)Nc4nccs4	Training	2
675		CC(C)(C(c1ccccc1)c2ccc3[nH]ccc3c2)C(=O)Nc4nccs4	Training	2
676		CC(C)(C(c1ccccc1)c2ccc3nncn3c2)C(=O)Nc4nccs4	Training	2
677		CC(C)(C(c1ccccc1)c2ccc3cncn3c2)C(=O)Nc4nccs4	Training	2
678		CC(C)(C(c1ccccc1)c2ccn3cncc3c2)C(=O)Nc4nccs4	Training	2
679		CC(C)(C(c1ccccc1)c2cc(c3ccc(F)cc3)c4ncccc4c2)C(=O)Nc5nccs5	Training	2
680		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)CC(=O)Nc6nc(CC(=O)O)cs6	Training	2
681		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=CC(=O)CCC3(Cc4ccc(cc4)c5ccncc5)C2	Training	2
682		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=CC(=O)CCC3(Cc4ccc(cc4)N5CCCCC5)C2	Training	2
683		CN(C)c1ccc(CC23CCC(=O)C=C2CCN(C3)S(=O)(=O)c4ccc(cc4)C(C)(C)C)cc1	Training	2
684		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(Cc5ccccc5)C2)cnn4c6ccc(F)cc6	Training	2
685		CC(C)NC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(C)(C)C	Training	2
686		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(CN5CCCCC5)C2)cnn4c6ccc(F)cc6	Training	2
687		COCCNC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(C)(C)C	Training	2
688		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(COCCO)C2)cnn4c5ccc(F)cc5	Training	2
689		COCCOC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(C)(C)C	Training	2
690		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(CC3(Cc5ccc(F)cc5)C2)cnn4c6ccc(F)cc6	Training	2
691		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(CN5CCOCC5)C2)cnn4c6ccc(F)cc6	Training	2
692		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(CO)C2)cnn4c5ccc(F)cc5	Training	2
693		CCOC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(C)(C)C	Training	2
694		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(C)C2)cnn4c5ccc(F)cc5	Training	2
695		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(COCCN5CCCC5)C2)cnn4c6ccc(F)cc6	Training	2
696		CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5ccc(Cl)cc5)c3c12	Training	2
697		COc1cccc2OC(c3ccccc3)c4cc(NC(=O)c5ccccc5)ccc4c12	Training	2
698		CC1=CC(C)(C)Nc2ccc3c4ccccc4O\C(=C/c5ccccc5C)\c3c12	Training	2
699		COc1cccc2OC(c3ccccc3)c4cc(NCc5ccccc5)ccc4c12	Training	2
700		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cncnc3[nH]2)C(F)(F)F	Training	2
701		CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5ccc(Cl)c(Cl)c5)c3c12	Training	2
702		CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5cccc(c5)C(F)(F)F)c3c12	Training	2
703		CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5cccc(Cl)c5)c3c12	Training	2
704		CC1=CC(C)(C)Nc2ccc3c4ccccc4O\C(=C/c5cccc(F)c5)\c3c12	Training	2
705		CC1=CC(C)(C)Nc2ccc(cc12)c3csc(c3)C#N	Training	2
706		COc1ccccc1\C=C\2/Oc3ccc(F)cc3c4ccc5NC(C)(C)C=C(C)c5c24	Training	2
707		CC1=CC(C)(C)Nc2ccc3c4cc(F)ccc4O\C(=C/c5ccccc5C)\c3c12	Training	2
708		CC1=CC(C)(C)Nc2ccc3c4cccc(F)c4O\C(=C/c5ccccc5C)\c3c12	Training	2
709		Cc1onc(C)c1c2ccc3NC(C)(C)C(=O)C(C)(C)c3c2	Training	2
710		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C[C@@H](O)CC(=O)O	Training	2
711		C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4ccc(F)nc4)c5ccc(F)cc5	Training	2
712		CC(C)(CC(O)(CC1CCCCC1)C(=O)Nc2ccc3C(=O)OCc3c2)c4ccccc4	Training	2
713		C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4ccncc4)c5ccc(F)cc5	Training	2
714		COc1c(O)ccc2O\C(=C/c3cccc(c3C)C(F)(F)F)\c4c(ccc5NC(C)(C)C=C(C)c45)c12	Training	2
715		C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4cocc4)c5ccc(F)cc5	Training	2
716		CC1=NOC(=O)c2ccc(NC(=O)C(O)(Cc3ccccc3)CC(C)(C)c4cc(F)ccc4O)cc12	Training	2
717		C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CC(CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)N(C)C(=O)NCCN(C)c5ccc(cc5)[C@H]6C[C@@]7(C)[C@@H](CC[C@@]7(O)C#C)[C@@H]8CCC9=CC(=O)CCC9=C68	Training	2
718		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)Cc6ccc(cc6)C(=O)NCC(=O)O	Training	2
719		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)CC(=O)N(Cc6ccc(cc6)C(=O)O)c7ccc(Br)cc7	Training	2
720		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)Cc6cccc(c6)C(=O)O	Training	2
721		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)CC(=O)N(C)c6ccc(cc6)C(=O)O	Training	2
722		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)CCCCC(=O)O	Training	2
723		CC(=O)Nc1ccc(CC23CCC(=O)C=C2CCN(C3)S(=O)(=O)c4ccc(cc4)C(C)(C)C)cc1	Training	2
724		COC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(C)(C)C	Training	2
725		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(CN5CCC5)C2)cnn4c6ccc(F)cc6	Training	2
726		CN1CCN(C[C@@]23CN(CCC2=Cc4c(C3)cnn4c5ccc(F)cc5)S(=O)(=O)c6ccc(cc6)C(C)(C)C)CC1	Training	2
727		CCN(CC)C[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(C)(C)C	Training	2
728		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(COCCN5CCCCC5)C2)cnn4c6ccc(F)cc6	Training	2
729		CCNC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(C)(C)C	Training	2
730		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(COCCC#N)C2)cnn4c5ccc(F)cc5	Training	2
731		CC1=CC(C)(C)Nc2ccc3c4cccc(F)c4O\C(=C/c5ccccc5)\c3c12	Training	2
732		CCc1ccccc1\C=C\2/Oc3ccc(F)cc3c4ccc5NC(C)(C)C=C(C)c5c24	Training	2
733		COc1cccc2OC(c3ccccc3)c4cc(NC(=O)C)ccc4c12	Training	2
734		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(CN5CCCC5)C2)cnn4c6ccc(F)cc6	Training	2
735		CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5cccc(Br)c5)c3c12	Training	2
736		CN(C)CCNC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(C)(C)C	Training	2
737		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)Cc6ccc(CC(=O)O)cc6	Training	2
738		CC1(CC2c3ccccc3C1c4ccccc24)C(=O)Nc5ccc(cc5O)[N+](=O)[O-]	Training	2
739		C[C@]12Cc3cnn(c3C=C1CCCC2[C@@H](O)c4csc5ccccc45)c6ccc(F)cc6	Training	2
740		C[C@]12Cc3cnn(c3C=C1CCCC2[C@@H](O)CC=C)c4ccc(F)cc4	Training	2
741		CCNc1ccc2c(c1)C(Oc3cccc(OC)c23)c4ccccc4	Training	2
742		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)CCCC6OC(C(O)C(O)C6O)C(=O)O	Training	2
743		C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4ccc(F)cc4)c5ccc(F)cc5	Training	2
744		CC1=CC(C)(C)Nc2ccc(cc12)c3sc(cc3C)C#N	Training	2
745		CC1=CC(C)(C)Nc2ccc(cc12)c3ccc(C#N)s3	Training	2
746		CN(C)c1ccc(cc1)[C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]4CCC5=CC(=O)CCC5=C24	Training	2
747		COC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(C)cc5	Training	2
748		C[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(F)cc5	Training	2
749		Fc1ccc(CC23CN(Cc4cccnc4)CCC2=Cc5c(C3)cnn5c6ccc(F)cc6)cc1	Training	2
750		CN(C)C[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(F)cc5	Training	2
751		Fc1ccc(cc1)n2ncc3C[C@]4(CN5CCCC5)CN(CCC4=Cc23)S(=O)(=O)c6ccccc6	Training	2
752		CN(C)C[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccccc5	Training	2
753		Fc1ccc(cc1)n2ncc3C[C@]4(CN5CCOCC5)CN(CCC4=Cc23)S(=O)(=O)c6ccccc6	Training	2
754		COCCOC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccccc5	Training	2
755		COCCOC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(C)cc5	Training	2
756		Fc1ccc(CC23CN(CCC2=Cc4c(C3)cnn4c5ccc(F)cc5)S(=O)(=O)c6ccccc6)cc1	Training	2
757		CCOC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(F)(F)F	Training	2
758		Fc1ccc(CC23CN(Cc4ccccc4)CCC2=Cc5c(C3)cnn5c6ccc(F)cc6)cc1	Training	2
759		COC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(F)(F)F	Training	2
760		C[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(N)cc5	Training	2
761		Fc1ccc(CC23CN(CCC2=Cc4c(C3)cnn4c5ccc(F)cc5)S(=O)(=O)N6CCOCC6)cc1	Training	2
762		Cc1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(C)C2)cnn4c5ccc(F)cc5	Training	2
763		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(cc5)C(F)(F)F)C(=O)c6ccccn6	Training	2
764		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(cc5)C(F)(F)F)C(=O)c6cnccn6	Training	2
765		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(cc5)C(F)(F)F)C(=O)c6cscn6	Training	2
766		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(F)c(c5)C(F)(F)F)C(=O)c6ccccn6	Training	2
767		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(cc5)C(F)(F)F)C(=O)c6cccnc6	Training	2
768		Cc1cccc(c1)S(=O)(=O)N2CCC3=Cc4c(C[C@@]3(C2)C(=O)c5ccccn5)cnn4c6ccc(F)cc6	Training	2
769		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(cc5)C(F)(F)F)C(=O)c6nccs6	Training	2
770		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(c(F)c5)C(F)(F)F)C(=O)c6ccccn6	Training	2
771		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(F)cc5)C(=O)c6ccccn6	Training	2
772		Cc1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@@]3(C2)C(=O)c5ccccn5)cnn4c6ccc(F)cc6	Training	2
773		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5cccc(Cl)c5)C(=O)c6ccccn6	Training	2
774		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5cccc(c5)C(F)(F)F)C(=O)c6ccccn6	Training	2
775		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(cc5)C(F)(F)F)C(=O)c6ncc[nH]6	Training	2
776		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(cc5)C(F)(F)F)C(=O)c6occc6	Training	2
777		Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(cc5)C(F)(F)F)C(=O)c6cocn6	Training	2
778		CCCCS(=O)(=O)N1CCC2=Cc3c(CC2(Cc4ccc(F)cc4)C1)cnn3c5ccc(F)cc5	Training	2
779		Fc1ccc(CC23CN(CCC2=Cc4c(C3)cnn4c5ccc(F)cc5)S(=O)(=O)c6ccc(cc6)N7CCOCC7)cc1	Training	2
780		Fc1ccc(CC23CN(CCC2=Cc4c(C3)cnn4c5ccc(F)cc5)S(=O)(=O)Nc6ccccc6)cc1	Training	2
781		CS(=O)(=O)N1CCC2=Cc3c(CC2(Cc4ccc(F)cc4)C1)cnn3c5ccc(F)cc5	Training	2
782		Cc1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(CC3(Cc5ccc(F)cc5)C2)cnn4c6ccc(F)cc6	Training	2
783		Fc1ccc(CC23CN(CCC2=Cc4c(C3)cnn4c5ccc(F)cc5)c6ccccc6)cc1	Training	2
784		Fc1ccc(cc1)n2ncc3C[C@]4(CN5CCCC5)CN(CCC4=Cc23)S(=O)(=O)c6ccc(F)cc6	Training	2
785		C[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(cc5)C(F)(F)F	Training	2
786		COc1ccc(cc1)S(=O)(=O)N2CCC3=Cc4c(C[C@]3(C)C2)cnn4c5ccc(F)cc5	Training	2
787		Fc1ccc(CC23CN(Cc4ccncc4)CCC2=Cc5c(C3)cnn5c6ccc(F)cc6)cc1	Training	2
788		COCCOC[C@@]12CN(CCC1=Cc3c(C2)cnn3c4ccc(F)cc4)S(=O)(=O)c5ccc(F)cc5	Training	2
789		CN(C)S(=O)(=O)Nc1ccc(CC23CCC(=O)C=C2CCN(C3)S(=O)(=O)c4ccc(cc4)C(C)(C)C)cc1	Training	2
790		COc1cccc2OC(c3ccccc3)c4cc(N)ccc4c12	Training	2
791		COc1cccc2OC(c3ccccc3)c4cc(NS(=O)(=O)N(C)C)ccc4c12	Training	2
792		COc1cccc2OC(c3ccccc3)c4cc(NS(=O)(=O)c5ccccc5)ccc4c12	Training	2
793		COc1cccc2OC(c3ccccc3)c4cc(NS(=O)(=O)c5cccs5)ccc4c12	Training	2
794		C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C	Training	2
795		Cc1cnc(NC(=O)C2(C)CC3c4ccccc4C2c5ccccc35)s1	Training	2
796		Cc1nc(NC(=O)C2(C)CC3c4ccccc4C2c5ccccc35)sc1C	Training	2
797		Cc1csc(NC(=O)C2(C)CC3c4ccccc4C2c5ccccc35)n1	Training	2
798		C[C@@]1(CC2c3ccccc3C1c4ccccc24)C(=O)Nc5nccs5	Training	2
799		OCCC1(CC2c3ccccc3C1c4ccccc24)C(=O)Nc5nccs5	Training	2
800		CN(C(=O)C1(C)CC2c3ccccc3C1c4ccccc24)c5nccs5	Training	2
801		C[C@]1(CC2c3ccccc3C1c4ccccc24)C(=O)Nc5nccs5	Training	2
802		COc1ccc(F)cc1C(C)(C)C[C@](O)(Cc2cc3ccncc3[nH]2)C(F)(F)F	Training	2
803		CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c3cc(ccc3O)c4cncnc4	Training	2
804		COc1ccc(F)cc1C(C)(C)CC(O)(CNc2cccc3ncccc23)C(F)(F)F	Training	2
805		Cc1cc(c(Cl)c2c1NC(C)(C)C(=O)C2(C)Cc3ccccc3)c4cccc5cc[nH]c45	Training	2
806		Cc1c[nH]c2c(cccc12)c3c(F)cc4NC(C)(C)C\C(=N/Oc5ccccc5)\c4c3F	Training	2
807		Cc1c[nH]c2c(cccc12)c3c(F)cc4NC(C)(C)C\C(=N/OCc5ccccc5)\c4c3F	Training	2
808		CC(C)(CC(O)(C(=O)Nc1ccc2C(=O)OCc2c1)C(F)(F)F)c3ccccc3	Training	2
809		CC(C)(C(c1ccccc1)c2cc(c3ccc(F)cc3)c4ncccc4c2)C(=O)Nc5nncs5	Training	2
810		COc1cccc2OC(C3CCCCC=C3)c4c(ccc5NC(C)(C)C=C(C)c45)c12	Training	2
811		CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4ccc(O)c(Cl)c34)c12	Training	2
812		COc1ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c2c1OC	Training	2
813		Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3nc(cnc3[nH]2)c4ccccc4)C(F)(F)F	Training	2
814		Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3nc(ncc3[nH]2)N4CCCC4)C(F)(F)F	Training	2
815		Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3nc(ncc3[nH]2)N4CCOCC4)C(F)(F)F	Training	2
816		Cc1ccccc1C(C)(C)CC(O)(Cc2cc3ncncc3[nH]2)C(F)(F)F	Training	2
817		Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3nccnc3[nH]2)C(F)(F)F	Training	2
818		CC1(C)Nc2c3CCCc3c(cc2C(C)(C)C1=O)c4cncc5nccn45	Training	2
819		CC1(C)Nc2c3CCCc3c(cc2C(C)(C)C1=O)c4cccc5nncn45	Training	2
820		CC1(C)Nc2c3CCCc3c(cc2C(C)(C)C1=O)c4ccnc5ncccc45	Training	2
821		CC\C=C/CC1Oc2cccc(OC)c2c3ccc4NC(C)(C)C=C(C)c4c13	Training	2
822		COc1cccc2OC(CC(=C)CO)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
823		COc1cccc2OC(C\C=C\CO)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
824		CNc1cccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
825		CC[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(OCc4cccnc4C)ccc23)c5ccccc5	Training	2
826		COc1ccc(C)c2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
827		COc1ccc(Br)c2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
828		COC(=O)c1ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c2c1OC	Training	2
829		CCOc1ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c2c1OC	Training	2
830		COc1c(Cl)ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
831		CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4cccc(Cl)c34)c12	Training	2
832		CCOc1cccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
833		COc1c(Br)ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
834		CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4cccc(OCC=C)c34)c12	Training	2
