27	27	21	2	0
1.638248	-0.23608	-0.15347	-0.396834	5.898739	0.853579	-0.218774	-0.059	-0.04211	-0.176455	2.644343	2.122786	-1.312696	3.072976	-0.471254	-1.395535	-2.653759	-2.220084	0.56126	0.991237	2.096546	40	40	40	40	40
1.431152	-0.23608	-0.15347	-0.39681	5.54364	0.620982	-0.48205	-0.059	-0.04211	-0.176452	2.375817	1.97035	-1.095363	3.071366	-0.471439	-0.207819	-0.64977	-1.63224	0.718929	0.991015	1.966104	40	40	40	40	40
1.259162	-0.23608	-0.15347	-0.38941	5.060519	0.507487	-0.566476	-0.059	-0.04211	-0.17646	2.263595	1.934678	-1.00412	2.941552	-0.475267	0.121789	0.004987	-1.469857	0.68509	0.978481	1.884382	40	40	40	40	40
0.605015	-0.23608	-0.15347	-0.394452	2.85405	0.295287	-0.530482	-0.059	-0.04211	-0.17646	2.057605	1.933103	-0.863805	1.256153	-0.475504	0.152233	0.472282	-1.441688	0.281585	0.672013	1.616809	40	40	40	40	40
0.624693	-0.23608	-0.15347	-0.226489	2.916499	0.280941	-0.418236	-0.059	-0.04211	-0.17646	2.046161	1.965067	-0.838742	0.081428	-0.475235	0.152257	0.459821	-1.496219	0.091749	0.560425	1.52543	40	40	40	40	40
0.599447	-0.230456	-0.15347	0.498871	2.833366	0.278773	-0.309511	-0.059	-0.04211	-0.176178	2.042569	1.952795	-0.825343	0.065261	-0.475453	0.152418	0.475502	-0.935837	0.06423	0.939813	1.919238	40	40	40	40	40
0.10207	2.385129	-0.15347	0.408768	0.528631	0.02439	-0.250953	-0.059	-0.04211	-0.094643	-0.030985	1.298332	-0.37004	-0.042887	-0.475167	0.15274	0.475541	0.479818	0.123942	0.207911	0.76273	40	40	40	40	40
-0.047064	3.17795	-0.15347	0.933696	-0.17072	-0.049165	-0.185084	-0.059	-0.04211	-0.000265	-0.65955	1.06915	-0.227236	0.050049	-0.47552	0.15234	0.47549	0.973028	0.345918	0.409532	0.851412	40	40	40	40	40
-0.145238	3.17795	-0.15347	-0.063933	-0.17072	-0.153106	-0.24903	-0.059	-0.04211	-0.130842	-0.659548	0.353839	0.175339	-0.104183	-0.475517	0.15234	0.47549	0.72374	-0.248224	-0.202023	0.688329	40	40	40	40	40
-0.348276	3.177958	-0.15347	-0.396356	-0.17072	-0.312612	0.251393	-0.059	-0.04211	-0.176389	-0.659546	-0.034911	0.833883	-0.217214	-0.47552	0.152339	0.475488	0.371707	-0.73881	-0.147667	0.351543	40	40	40	40	40
-0.365993	3.17795	-0.15347	-0.396802	-0.17072	-0.248373	-0.356059	-0.059	-0.04211	-0.17646	-0.65955	0.074267	1.197478	-0.148373	-0.47552	0.15234	0.47549	0.165248	-0.94103	0.354666	0.798427	40	40	40	40	40
-0.370715	3.17795	-0.15347	-0.372574	-0.17072	-0.190861	-0.760047	-0.059	-0.04211	-0.17646	-0.65955	-0.04488	1.738868	-0.277001	-0.47552	0.15234	0.47549	0.427836	-0.966452	0.690906	-1.02923	40	40	40	40	40
-0.370729	3.17795	-0.15347	-0.369359	-0.17072	-0.137798	-1.09309	-0.059	-0.04211	-0.17646	-0.65955	0.279223	2.916488	-0.635471	-0.47552	0.15234	0.47549	0.438964	-0.986636	0.695949	1.432603	40	40	40	40	40
-0.033881	-0.23608	-0.15347	-0.356836	-0.17072	-0.030613	-0.003243	-0.059	-0.04211	-0.17643	0.521738	-0.549611	-0.337162	-0.252721	3.593155	-1.984643	-1.870657	1.46261	1.519217	-0.65216	1.061067	40	40	40	40	40
0.308697	-0.23608	-0.15347	-0.389073	-0.17072	0.450441	0.498655	-0.059	-0.04211	-0.175611	1.312513	0.395416	-0.890424	-0.351414	3.243096	-1.727495	-2.342635	1.02578	0.799538	-0.440757	2.4659	40	40	40	40	40
