no.	cas	SMILES	Status	Experimental
1128	68971-49-3	OCCN(CCO)C1=NC(NC2=CC(=C(C=CC3=C(C=C(NC4=NC(=NC(NC5=C(C=CC(=C5)S(=O)(=O)O[Na])S(=O)(=O)O[Na])=N4)N(CCO)CCO)C=C3)S(=O)(=O)O[Na])C=C2)S(=O)(=O)O[Na])=NC(NC2=C(C=CC(=C2)S(=O)(=O)O[Na])S(=O)(=O)O[Na])=N1	Training	0
1129	102-71-6	OCCN(CCO)CCO	Training	0
1130	104-38-1	OCCOC1=CC=C(OCCO)C=C1	Training	1
1131		OCCOCCCCCC	Test	1
1132	112-60-7	OCCOCCOCCOCCO	Training	1
1133	31694-55-0	OCCOCCOCCOCCOCCOOCCOCCOCCOCCOCCOCC(O)COCCOCCOCCOOCOCCO	Training	0
1134	255830-15-0	OP(O)(=O)C[N+]([O-])(CP(O)(O)=O)CP(O)(O)=O	Test	0
1135	29820-13-1	SCC(=O)O[Ca]OC(=O)CS	Training	1
1136	534-16-7	[Ag]OC(=O)O[Ag]	Training	1
1137	10124-43-3	[O-]S([O-])(=O)=O	Training	1
