no.	CAS	SMILES	Status	Experimental
342	76-57-3	OC1C=CC5C4N(C)CCC25(c3c(OC12)c(OC)ccc3C4)	Training	1.19
343	76-68-6	O=C1NC(=O)C(C(=O)N1)(CC=C)C2C=CCC2	Training	1.51
344	76-73-3	O=C1NC(=O)C(C(=O)N1)(CC=C)C(C)CCC	Training	1.97
345	76-74-4	O=C1NC(=O)C(C(=O)N1)(CC)C(C)CCC	Training	2.1
346	76-75-5	O=C1NC(NC(=O)C1(CC)C(C)CCC)=S	Training	2.85
347	76-76-6	O=C1NC(=O)C(C(=O)N1)(CC)C(C)C	Training	0.97
348	76-83-5	c1ccc(cc1)C(c2ccccc2)(c3ccccc3)Cl	Training	5.25
349	76-84-6	OC(c1ccccc1)(c2ccccc2)c3ccccc3	Training	3.68
350	76-87-9	O[Sn](c1ccccc1)(c2ccccc2)c3ccccc3	Training	3.53
351	76-93-7	O=C(O)C(O)(c1ccccc1)c2ccccc2	Training	2.3
352	76-94-8	O=C2NC(=O)C(c1ccccc1)(C(=O)N2)C	Training	0.91
353	76-99-3	O=C(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C	Training	3.93
354	77-02-1	O=C1NC(=O)C(C(=O)N1)(CC=C)C(C)C	Training	1.15
355	77-06-5	O=C(O)C4C2C1(OC(=O)C2(C)(C(O)C=C1))C5CCC3(O)(C(=C)CC45(C3))	Training	0.24
356	77-07-6	Oc1ccc2c(c1)C34(CCN(C)C(C2)C4(CCCC3))	Training	3.11
357	77-20-3	O=C(OC2(c1ccccc1)(CCN(C)CC2(C)))CC	Training	2.83
358	77-21-4	O=C2NC(=O)C(c1ccccc1)(CC)CC2	Training	1.9
359	77-27-0	O=C1NC(NC(=O)C1(CC=C)C(C)CCC)=S	Training	3.23
360	77-28-1	O=C1NC(=O)C(C(=O)N1)(CC)CCCC	Training	1.73
361	77-30-5	O=C1NC(=O)C(C(=O)N1)(CC)CCCCCC	Training	2.46
362	77-32-7	O=C1NC(NC(=O)C1(CC)CC)=S	Training	1.5
363	77-36-1	O=C2NC(O)(c1ccc(c(c1)S(=O)(=O)N)Cl)c3ccccc23	Training	0.85
364	77-47-4	C=1(C(=C(C(C=1Cl)(Cl)Cl)Cl)Cl)Cl	Training	5.04
365	77-65-6	O=C(N)NC(=O)C(CC)(CC)Br	Training	1.54
366	77-67-8	O=C1NC(=O)C(C)(C1)CC	Training	0.38
367	77-71-4	O=C1NC(=O)C(N1)(C)C	Training	-0.48
368	77-81-6	N#CP(=O)(OCC)N(C)C	Training	0.38
369	77-92-9	O=C(O)CC(O)(C(=O)O)CC(=O)O	Training	-1.64
370	77-99-6	OCC(CO)(CO)CC	Training	-1.48
371	78-00-2	CC[Pb](CC)(CC)CC	Training	4.15
372	78-27-3	C#CC1(O)(CCCCC1)	Training	1.73
373	78-38-6	O=P(OCC)(OCC)CC	Training	0.66
374	78-40-0	O=P(OCC)(OCC)OCC	Training	0.8
375	78-48-8	O=P(SCCCC)(SCCCC)SCCCC	Training	5.7
376	78-51-3	O=P(OCCOCCCC)(OCCOCCCC)OCCOCCCC	Training	3.75
377	78-59-1	O=C1C=C(C)CC(C)(C)C1	Training	1.7
378	78-62-6	O(CC)[Si](OCC)(C)C	Training	0.61
379	78-67-1	N#CC(N=NC(C#N)(C)C)(C)C	Training	1.1
380	78-70-6	OC(C=C)(C)CCC=C(C)C	Training	2.97
381	78-79-5	C=CC(=C)C	Training	2.42
382	78-81-9	NCC(C)C	Training	0.73
383	78-82-0	N#CC(C)C	Training	0.46
384	78-87-5	CC(CCl)Cl	Training	1.98
385	78-93-3	O=C(C)CC	Training	0.29
386	78-96-6	OC(C)CN	Training	-0.96
387	79-00-5	C(C(Cl)Cl)Cl	Training	1.89
388	79-01-6	C(=C(Cl)Cl)Cl	Training	2.42
389	79-05-0	O=C(N)CC	Training	-0.66
390	79-06-1	O=C(N)C=C	Training	-0.67
391	79-07-2	O=C(N)CCl	Training	-0.53
392	79-08-3	O=C(O)CBr	Training	0.41
393	79-09-4	O=C(O)CC	Training	0.33
394	79-10-7	O=C(O)C=C	Training	0.35
395	79-11-8	O=C(O)CCl	Training	0.22
396	79-14-1	O=C(O)CO	Training	-1.11
397	79-20-9	O=C(OC)C	Training	0.18
398	79-24-3	O=[N+]([O-])CC	Training	0.18
399	79-31-2	O=C(O)C(C)C	Training	0.94
400	79-34-5	C(C(Cl)Cl)(Cl)Cl	Training	2.39
401	79-41-4	O=C(O)C(=C)C	Training	0.93
402	79-43-6	O=C(O)C(Cl)Cl	Training	0.92
403	79-46-9	O=[N+]([O-])C(C)C	Training	0.93
404	79-60-7	O=C3C=C2CCC1C4CCC(O)(C(=O)CO)C4(C)(CC(=O)C1(F)C2(C)CC3)	Training	1.37
405	80-05-7	Oc1ccc(cc1)C(c2ccc(O)cc2)(C)C	Training	3.32
406	80-08-0	O=S(=O)(c1ccc(N)cc1)c2ccc(N)cc2	Training	0.97
407	80-11-5	O=NN(C)S(=O)(=O)c1ccc(cc1)C	Training	0.58
408	80-17-1	O=S(=O)(NN)c1ccccc1	Training	-0.14
409	80-26-2	O=C(OC(C)(C)C1CC=C(C)CC1)C	Training	3.96
410	80-35-3	O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2	Training	0.32
411	80-40-0	O=S(=O)(OCC)c1ccc(cc1)C	Training	1.81
412	80-56-8	C1=C(C)C2CC(C1)C2(C)(C)	Training	4.58
413	80-58-0	O=C(O)C(CC)Br	Training	1.42
414	80-60-4	O=C(O)C(N)CC	Training	-2.54
415	80-62-6	O=C(OC)C(=C)C	Training	1.38
416	80-70-6	N=C(N(C)C)N(C)C	Training	0.41
417	81-06-1	O=S(=O)(O)c2ccc1ccccc1c2(N)	Training	-0.97
418	81-07-2	O=C1NS(=O)(=O)c2ccccc12	Training	0.91
419	81-16-3	O=S(=O)(O)c2c(N)ccc1ccccc12	Training	-1.16
420	81-20-9	O=[N+]([O-])c1c(cccc1C)C	Training	2.95
421	81-25-4	O=C(O)CCC(C)C2CCC3C4C(O)CC1CC(O)CCC1(C)C4(CC(O)C23(C))	Training	2.02
422	81-92-5	Oc1ccc(cc1)C(c2ccc(O)cc2)c3ccccc3CO	Training	3.27
423	82-05-3	O=C2c1ccccc1c4cccc3cccc2c34	Training	4.81
424	82-07-5	O=C(O)C2c3ccccc3(Oc1ccccc12)	Training	2.23
425	82-38-2	O=C1c3ccccc3(C(=O)c2c(cccc12)NC)	Training	4.1
426	82-45-1	O=C1c3ccccc3(C(=O)c2c(N)cccc12)	Training	3.74
427	82-68-8	O=[N+]([O-])c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	4.64
428	82-86-0	O=C1C(=O)c3cccc2cccc1c23	Training	1.95
429	83-12-5	O=C2c3ccccc3(C(=O)C2(c1ccccc1))	Training	2.9
430	83-25-0	O=C2N(c1ccccc1)C(=O)CC2	Training	0.06
431	83-32-9	c2cc1cccc3c1c(c2)CC3	Training	3.92
432	83-34-1	c1ccc2c(c1)[nH]cc2C	Training	2.6
433	83-40-9	O=C(O)c1cccc(c1(O))C	Training	2.86
434	83-41-0	O=[N+]([O-])c1cccc(c1C)C	Training	2.83
435	83-42-1	O=[N+]([O-])c1cccc(c1C)Cl	Training	3.09
436	83-44-3	O=C(O)CCC(C)C2CCC3C4CCC1CC(O)CCC1(C)C4(CC(O)C23(C))	Training	3.5
437	83-54-5	O=C1C=CN(c2ccccc12)C	Training	0.44
438	83-56-7	Oc1cccc2c(O)cccc12	Training	1.94
439	83-79-4	O=C3c5ccc1OC(C(=C)C)Cc1c5(OC4COc2cc(OC)c(OC)cc2C34)	Training	4.1
440	83-88-5	O=C3N=C2C(=Nc1cc(c(cc1N2CC(O)C(O)C(O)CO)C)C)C(=O)N3	Training	-1.46
441	83-98-7	O(CCN(C)C)C(c1ccccc1)c2ccccc2C	Training	3.77
442	84-01-5	c1ccc3c(c1)N(c2cc(ccc2S3)Cl)CCCN(CC)CC	Training	6.46
443	84-04-8	O=C(N)C4CCN(CCCN3c1ccccc1Sc2ccc(cc23)Cl)CC4	Training	4.44
444	84-11-7	O=C2C(=O)c1ccccc1c3ccccc23	Training	2.52
445	84-51-5	O=C1c3ccccc3(C(=O)c2cc(ccc12)CC)	Training	4.37
446	84-65-1	O=C1c3ccccc3(C(=O)c2ccccc12)	Training	3.39
447	84-69-5	O=C(OCC(C)C)c1ccccc1(C(=O)OCC(C)C)	Training	4.11
448	84-74-2	O=C(OCCCC)c1ccccc1(C(=O)OCCCC)	Training	4.5
449	84-75-3	O=C(OCCCCCC)c1ccccc1(C(=O)OCCCCCC)	Training	6.82
450	84-87-7	O=S(=O)(O)c2ccc(O)c1ccccc12	Training	-0.44
451	84-96-8	c1ccc3c(c1)N(c2ccccc2S3)CC(C)CN(C)C	Training	4.71
452	84-97-9	c1ccc3c(c1)N(c2ccccc2S3)CCCN4CCN(C)CC4	Training	4
453	85-01-8	c1ccc3c(c1)ccc2ccccc23	Training	4.46
454	85-02-9	n1cccc3c1ccc2ccccc23	Training	3.43
455	85-34-7	O=C(O)Cc1c(ccc(c1Cl)Cl)Cl	Training	3.2
456	85-41-6	O=C1NC(=O)c2ccccc12	Training	1.15
457	85-44-9	O=C1OC(=O)c2ccccc12	Training	1.6
458	85-45-0	O=[N+]([O-])c1cccc(N)c1(OC)	Training	1.78
459	85-68-7	O=C(OCc1ccccc1)c2ccccc2(C(=O)OCCCC)	Training	4.73
460	85-79-0	O=C(NCCN(CC)CC)c2cc(nc1ccccc12)OCCCC	Training	4.4
461	85-81-4	O=[N+]([O-])c2cc(OC)cc1cccnc12	Training	1.87
462	86-28-2	c1ccc3c(c1)c2ccccc2n3CC	Training	4.49
463	86-30-6	O=NN(c1ccccc1)c2ccccc2	Training	3.13
464	86-35-1	O=C2NC(c1ccccc1)C(=O)N2CC	Training	1.05
465	86-50-0	O=C1c2ccccc2(N=NN1CSP(OC)(OC)=S)	Training	2.75
466	86-54-4	n1nc(NN)c2ccccc2(c1)	Training	1
467	86-55-5	O=C(O)c2cccc1ccccc12	Training	3.1
468	86-56-6	c1ccc2c(c1)cccc2N(C)C	Training	3.46
469	86-57-7	O=[N+]([O-])c2cccc1ccccc12	Training	3.19
470	86-73-7	c1ccc3c(c1)c2ccccc2C3	Training	4.18
471	86-74-8	c1ccc3c(c1)[nH]c2ccccc23	Training	3.72
472	86-81-7	O=Cc1cc(OC)c(OC)c(OC)c1	Training	1.39
473	86-87-3	O=C(O)Cc2cccc1ccccc12	Training	2.24
474	86-88-4	NC(Nc2cccc1ccccc12)=S	Training	1.65
475	86-96-4	O=C1NC(=O)c2ccccc2(N1)	Training	0.77
476	86-98-6	n1ccc(c2ccc(cc12)Cl)Cl	Training	3.57
477	87-08-1	O=C(O)C3N2C(=O)C(NC(=O)COc1ccccc1)C2SC3(C)(C)	Training	2.09
478	87-17-2	O=C(Nc1ccccc1)c2ccccc2(O)	Training	3.27
479	87-33-2	O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12	Training	1.31
480	87-40-1	O(c1c(cc(cc1Cl)Cl)Cl)C	Training	4.11
481	87-41-2	O=C1OCc2ccccc12	Training	0.8
482	87-51-4	O=C(O)Cc2c[nH]c1ccccc12	Training	1.41
483	87-62-7	Nc1c(cccc1C)C	Training	1.84
484	87-64-9	Oc1c(cccc1Cl)C	Training	2.8
485	87-65-0	Oc1c(cccc1Cl)Cl	Training	2.75
486	87-68-3	C(C(=C(Cl)Cl)Cl)(=C(Cl)Cl)Cl	Training	4.78
487	87-82-1	c1(c(c(c(c(c1Br)Br)Br)Br)Br)Br	Training	6.07
488	87-84-3	C1(C(C(C(C(C1Br)Br)Br)Br)Br)Cl	Training	4.72
489	87-85-4	c1(c(c(c(c(c1C)C)C)C)C)C	Training	5.11
490	87-86-5	Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	5.12
491	87-91-2	O=C(OCC)C(O)C(O)C(=O)OCC	Training	-0.29
492	88-04-0	Oc1cc(c(c(c1)C)Cl)C	Training	3.27
493	88-06-2	Oc1c(cc(cc1Cl)Cl)Cl	Training	3.69
494	88-09-5	O=C(O)C(CC)CC	Training	1.68
495	88-12-0	O=C1N(C=C)CCC1	Training	0.37
496	88-13-1	O=C(O)c1ccsc1	Training	1.5
497	88-14-2	O=C(O)c1occc1	Training	0.64
498	88-15-3	O=C(c1cccs1)C	Training	1.25
499	88-16-4	FC(F)(F)c1ccccc1Cl	Training	3.53
500	88-17-5	FC(F)(F)c1ccccc1(N)	Training	2.41
501	88-18-6	Oc1ccccc1C(C)(C)C	Training	3.31
502	88-19-7	O=S(=O)(N)c1ccccc1C	Training	0.84
503	88-65-3	O=C(O)c1ccccc1Br	Training	2.2
504	88-67-5	O=C(O)c1ccccc1I	Training	2.4
505	88-68-6	O=C(N)c1ccccc1(N)	Training	0.35
506	88-69-7	Oc1ccccc1C(C)C	Training	2.88
507	88-75-5	O=[N+]([O-])c1ccccc1(O)	Training	1.79
508	88-85-7	O=[N+]([O-])c1cc(c(O)c(c1)C(C)CC)[N+](=O)[O-]	Training	3.56
509	88-89-1	O=[N+]([O-])c1cc(c(O)c(c1)[N+](=O)[O-])[N+](=O)[O-]	Training	1.33
510	88-96-0	O=C(N)c1ccccc1(C(=O)N)	Training	-1.73
511	88-99-3	O=C(O)c1ccccc1(C(=O)O)	Training	0.73
512	89-24-7	O=C1NC(=O)C(N1)c2ccccc2	Training	0.46
513	89-52-1	O=C(O)c1ccccc1(NC(=O)C)	Training	1.88
514	89-55-4	O=C(O)c1cc(ccc1(O))Br	Training	3.23
515	89-56-5	O=C(O)c1cc(ccc1(O))C	Training	2.78
516	89-59-8	O=[N+]([O-])c1cc(ccc1C)Cl	Training	3.05
517	89-61-2	O=[N+]([O-])c1cc(ccc1Cl)Cl	Training	3.09
518	89-63-4	O=[N+]([O-])c1cc(ccc1(N))Cl	Training	2.72
519	89-64-5	O=[N+]([O-])c1cc(ccc1(O))Cl	Training	2.46
520	89-68-9	Oc1cc(c(cc1C(C)C)Cl)C	Training	3.92
521	89-71-4	O=C(OC)c1ccccc1C	Training	2.75
522	89-72-5	Oc1ccccc1C(C)CC	Training	3.27
523	89-78-1	OC1CC(C)CCC1(C(C)C)	Training	3.33
524	89-81-6	O=C1C=C(C)CCC1C(C)C	Training	2.85
525	89-82-7	O=C1C(=C(C)C)CCC(C)C1	Training	3.08
526	90-00-6	Oc1ccccc1CC	Training	2.47
527	90-01-7	Oc1ccccc1CO	Training	0.73
528	90-02-8	O=Cc1ccccc1(O)	Training	1.81
529	90-03-9	Oc1ccccc1[Hg]Cl	Training	1.51
530	90-04-0	O(c1ccccc1(N))C	Training	1.18
531	90-05-1	Oc1ccccc1(OC)	Training	1.32
532	90-12-0	c1ccc2c(c1)cccc2C	Training	3.87
533	90-13-1	c1ccc2c(c1)cccc2Cl	Training	3.9
534	90-15-3	Oc1cccc2ccccc12	Training	2.85
535	90-30-2	c1ccc(cc1)Nc3cccc2ccccc23	Training	4.2
536	90-33-5	O=C2Oc1cc(O)ccc1C(=C2)C	Training	1.9
537	90-41-5	Nc1ccccc1c2ccccc2	Training	2.84
538	90-43-7	Oc1ccccc1c2ccccc2	Training	3.09
539	90-44-8	O=C2c1ccccc1Cc3ccccc23	Training	3.66
540	90-47-1	O=C1c3ccccc3(Oc2ccccc12)	Training	3.39
541	90-64-2	O=C(O)C(O)c1ccccc1	Training	0.62
542	90-82-4	OC(c1ccccc1)C(NC)C	Training	1.01
543	90-94-8	O=C(c1ccc(cc1)N(C)C)c2ccc(cc2)N(C)C	Training	3.87
544	91-01-0	OC(c1ccccc1)c2ccccc2	Training	2.67
545	91-02-1	O=C(c1ncccc1)c2ccccc2	Training	1.88
546	91-10-1	Oc1c(OC)cccc1(OC)	Training	1.15
547	91-15-6	N#Cc1ccccc1(C#N)	Training	0.99
548	91-16-7	O(c1ccccc1(OC))C	Training	1.6
549	91-18-9	n1cnc2nccnc2(c1)	Training	-0.58
550	91-19-0	n1ccnc2ccccc12	Training	1.32
551	91-20-3	c1ccc2ccccc2(c1)	Training	3.3
552	91-22-5	n1cccc2ccccc12	Training	2.03
553	91-23-6	O=[N+]([O-])c1ccccc1(OC)	Training	1.73
554	91-40-7	O=C(O)c2ccccc2(Nc1ccccc1)	Training	4.36
555	91-46-3	O(c1cc(ccc1C(C)C)C)CCN(C)C	Training	3.79
556	91-55-4	c1ccc2c(c1)[nH]c(c2C)C	Training	3.05
557	91-56-5	O=C1Nc2ccccc2(C1(=O))	Training	0.83
558	91-57-6	c1ccc2cc(ccc2(c1))C	Training	3.86
559	91-58-7	c1ccc2cc(ccc2(c1))Cl	Training	3.98
560	91-59-8	Nc1ccc2ccccc2(c1)	Training	2.28
561	91-62-3	n1cccc2cc(ccc12)C	Training	2.57
562	91-63-4	n1c2ccccc2(ccc1C)	Training	2.59
563	91-66-7	c1ccc(cc1)N(CC)CC	Training	3.31
564	91-76-9	n1c(nc(nc1N)c2ccccc2)N	Training	1.36
565	91-80-5	n1ccccc1N(Cc2cccs2)CCN(C)C	Training	2.87
566	91-84-9	n1ccccc1N(Cc2ccc(OC)cc2)CCN(C)C	Training	3.27
567	91-94-1	Nc1ccc(cc1Cl)c2ccc(N)c(c2)Cl	Training	3.51
568	91-96-3	O=C(Nc1ccc(cc1C)c2ccc(NC(=O)CC(=O)C)c(c2)C)CC(=O)C	Training	1.75
569	92-24-0	c1ccc2cc3cc4ccccc4(cc3(cc2(c1)))	Training	5.76
570	92-43-3	O=C2NN(c1ccccc1)CC2	Training	0.89
571	92-44-4	Oc1cc2ccccc2(cc1(O))	Training	2.24
572	92-50-2	OCCN(c1ccccc1)CC	Training	2.1
573	92-52-4	c1ccc(cc1)c2ccccc2	Training	3.98
574	92-53-5	O2CCN(c1ccccc1)CC2	Training	1.36
575	92-54-6	c1ccc(cc1)N2CCNCC2	Training	1.1
576	92-55-7	O=C(OC(OC(=O)C)c1oc(cc1)[N+](=O)[O-])C	Training	1.06
577	92-62-6	n1c3cc(N)ccc3(cc2ccc(N)cc12)	Training	1.83
578	92-66-0	c1ccc(cc1)c2ccc(cc2)Br	Training	4.96
579	92-67-1	Nc1ccc(cc1)c2ccccc2	Training	2.86
580	92-69-3	Oc1ccc(cc1)c2ccccc2	Training	3.2
581	92-70-6	O=C(O)c1cc2ccccc2(cc1(O))	Training	3.05
582	92-71-7	n1cc(oc1c2ccccc2)c3ccccc3	Training	4.67
583	92-82-0	n1c3ccccc3(nc2ccccc12)	Training	2.84
584	92-83-1	O2c1ccccc1Cc3ccccc23	Training	4.23
585	92-84-2	c1ccc3c(c1)Nc2ccccc2S3	Training	4.15
586	92-85-3	c1ccc3c(c1)Sc2ccccc2S3	Training	4.47
587	92-86-4	c1cc(ccc1c2ccc(cc2)Br)Br	Training	5.72
588	92-87-5	Nc1ccc(cc1)c2ccc(N)cc2	Training	1.34
589	92-92-2	O=C(O)c1ccc(cc1)c2ccccc2	Training	3.75
590	92-93-3	O=[N+]([O-])c1ccc(cc1)c2ccccc2	Training	3.82
591	92-94-4	c1ccc(cc1)c2ccc(cc2)c3ccccc3	Training	6.03
592	93-02-7	O=Cc1cc(OC)ccc1(OC)	Training	1.91
593	93-04-9	O(c1ccc2ccccc2(c1))C	Training	3.47
594	93-07-2	O=C(O)c1ccc(OC)c(OC)c1	Training	1.61
595	93-09-4	O=C(O)c1ccc2ccccc2(c1)	Training	3.28
596	93-14-1	OCC(O)COc1ccccc1(OC)	Training	1.39
597	93-55-0	O=C(c1ccccc1)CC	Training	2.19
598	93-58-3	O=C(OC)c1ccccc1	Training	2.12
599	93-60-7	O=C(OC)c1cnccc1	Training	0.83
600	93-61-8	O=CN(c1ccccc1)C	Training	1.09
601	93-65-2	O=C(O)C(Oc1ccc(cc1C)Cl)C	Training	3.13
602	93-72-1	O=C(O)C(Oc1cc(c(cc1Cl)Cl)Cl)C	Training	3.8
603	93-76-5	O=C(O)COc1cc(c(cc1Cl)Cl)Cl	Training	3.31
604	93-79-8	O=C(OCCCC)COc1cc(c(cc1Cl)Cl)Cl	Training	4.81
605	93-97-0	O=C(OC(=O)c1ccccc1)c2ccccc2	Training	2.26
606	93-98-1	O=C(Nc1ccccc1)c2ccccc2	Training	2.62
607	93-99-2	O=C(Oc1ccccc1)c2ccccc2	Training	3.59
608	94-02-0	O=C(OCC)CC(=O)c1ccccc1	Training	1.87
609	94-07-5	Oc1ccc(cc1)C(O)CNC	Training	-0.45
610	94-09-7	O=C(OCC)c1ccc(N)cc1	Training	1.86
611	94-12-2	O=C(OCCC)c1ccc(N)cc1	Training	2.43
612	94-13-3	O=C(OCCC)c1ccc(O)cc1	Training	3.04
613	94-18-8	O=C(OCc1ccccc1)c2ccc(O)cc2	Training	3.56
614	94-19-9	O=S(=O)(Nc1nnc(CC)s1)c2ccc(N)cc2	Training	1.01
615	94-20-2	O=C(NCCC)NS(=O)(=O)c1ccc(cc1)Cl	Training	2.27
616	94-24-6	O=C(OCCN(C)C)c1ccc(cc1)NCCCC	Training	3.51
617	94-25-7	O=C(OCCCC)c1ccc(N)cc1	Training	2.87
618	94-26-8	O=C(OCCCC)c1ccc(O)cc1	Training	3.57
619	94-33-7	O=C(OCCO)c1ccccc1	Training	1.12
620	94-36-0	O=C(OOC(=O)c1ccccc1)c2ccccc2	Training	3.46
621	94-41-7	O=C(C=Cc1ccccc1)c2ccccc2	Training	3.08
622	94-44-0	O=C(OCc1ccccc1)c2cnccc2	Training	2.4
623	94-46-2	O=C(OCCC(C)C)c1ccccc1	Training	4.15
624	94-47-3	O=C(OCCc1ccccc1)c2ccccc2	Training	4.01
625	94-71-3	Oc1ccccc1(OCC)	Training	1.68
626	94-74-6	O=C(O)COc1ccc(cc1C)Cl	Training	3.25
627	94-75-7	O=C(O)COc1ccc(cc1Cl)Cl	Training	2.81
628	94-82-6	O=C(O)CCCOc1ccc(cc1Cl)Cl	Training	3.53
629	94-99-5	c1cc(c(cc1Cl)Cl)CCl	Training	3.82
630	95-13-6	c1ccc2c(c1)C=CC2	Training	2.92
631	95-14-7	n1nc2ccccc2([nH]1)	Training	1.44
632	95-15-8	c1ccc2c(c1)ccs2	Training	3.12
633	95-16-9	n1csc2ccccc12	Training	2.01
634	95-20-5	c1ccc2[nH]c(cc2(c1))C	Training	2.53
635	95-47-6	c1ccc(c(c1)C)C	Training	3.12
636	95-48-7	Oc1ccccc1C	Training	1.95
637	95-49-8	c1ccc(c(c1)C)Cl	Training	3.42
638	95-50-1	c1ccc(c(c1)Cl)Cl	Training	3.43
639	95-51-2	Nc1ccccc1Cl	Training	1.9
640	95-53-4	Nc1ccccc1C	Training	1.32
641	95-54-5	Nc1ccccc1(N)	Training	0.15
642	95-55-6	Oc1ccccc1(N)	Training	0.62
643	95-56-7	Oc1ccccc1Br	Training	2.35
644	95-57-8	Oc1ccccc1Cl	Training	2.15
645	95-62-5	NC2CC2(c1ccccc1)	Training	1.54
646	95-63-6	c1cc(c(cc1C)C)C	Training	3.63
647	95-64-7	Nc1ccc(c(c1)C)C	Training	1.84
648	95-65-8	Oc1ccc(c(c1)C)C	Training	2.23
649	95-71-6	Oc1ccc(O)c(c1)C	Training	0.91
650	95-72-7	c1cc(c(cc1C)Cl)C	Training	3.86
651	95-76-1	Nc1ccc(c(c1)Cl)Cl	Training	2.69
652	95-77-2	Oc1ccc(c(c1)Cl)Cl	Training	3.33
653	95-80-7	Nc1ccc(c(N)c1)C	Training	0.14
654	95-83-0	Nc1ccc(cc1(N))Cl	Training	1.28
655	95-84-1	Oc1ccc(cc1(N))C	Training	1.16
656	95-85-2	Oc1ccc(cc1(N))Cl	Training	1.81
657	95-87-4	Oc1cc(ccc1C)C	Training	2.33
658	95-88-5	Oc1ccc(c(O)c1)Cl	Training	1.8
659	95-89-6	n1cc(nc(c1C)Cl)C	Training	1.5
660	95-92-1	O=C(OCC)C(=O)OCC	Training	0.56
661	95-93-2	c1c(c(cc(c1C)C)C)C	Training	4
662	95-95-4	Oc1cc(c(cc1Cl)Cl)Cl	Training	3.72
663	96-09-3	O1CC1c2ccccc2	Training	1.61
664	96-12-8	C(C(CBr)Br)Cl	Training	2.96
665	96-14-0	CCC(C)CC	Training	3.6
666	96-18-4	C(C(CCl)Cl)Cl	Training	2.27
667	96-22-0	O=C(CC)CC	Training	0.99
668	96-29-7	ON=C(C)CC	Training	0.63
669	96-31-1	O=C(NC)NC	Training	-0.49
670	96-33-3	O=C(OC)C=C	Training	0.8
671	96-43-5	c1cc(Cl)sc1	Training	2.54
672	96-45-7	N1C(NCC1)=S	Training	-0.66
673	96-48-0	O=C1OCCC1	Training	-0.64
674	96-50-4	n1ccsc1N	Training	0.38
675	96-54-8	c1ccn(c1)C	Training	1.21
676	96-64-0	O=P(F)(OC(C)C(C)(C)C)C	Training	1.78
677	96-76-4	Oc1ccc(cc1C(C)(C)C)C(C)(C)C	Training	5.19
678	96-88-8	O=C(Nc1c(cccc1C)C)C2N(C)CCCC2	Training	1.95
679	96-91-3	O=[N+]([O-])c1cc(N)c(O)c(c1)[N+](=O)[O-]	Training	0.93
680	96-96-8	O=[N+]([O-])c1cc(OC)ccc1(N)	Training	1.94
681	96-97-9	O=C(O)c1cc(ccc1(O))[N+](=O)[O-]	Training	2.34
682	97-00-7	O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])Cl	Training	2.17
683	97-09-6	O=[N+]([O-])c1cc(ccc1Cl)S(=O)(=O)N	Training	0.66
684	97-17-6	O(c1ccc(cc1Cl)Cl)P(OCC)(OCC)=S	Training	5.14
685	97-23-4	Oc1ccc(cc1Cc2cc(ccc2(O))Cl)Cl	Training	4.26
686	97-31-4	Oc1ccc(cc1(OC))C(O)CN	Training	-1.05
687	97-53-0	Oc1ccc(cc1(OC))CC=C	Training	2.27
688	97-54-1	Oc1ccc(C=CC)cc1(OC)	Training	3.04
689	97-61-0	O=C(O)C(C)CCC	Training	1.8
690	97-63-2	O=C(OCC)C(=C)C	Training	1.94
691	97-77-8	C(N(CC)CC)(=S)SSC(N(CC)CC)=S	Training	3.88
692	97-86-9	O=C(OCC(C)C)C(=C)C	Training	2.66
693	97-88-1	O=C(OCCCC)C(=C)C	Training	2.88
694	98-00-0	OCc1occc1	Training	0.28
695	98-01-1	O=Cc1occc1	Training	0.41
696	98-05-5	O=[As](O)(O)c1ccccc1	Training	0.06
697	98-06-6	c1ccc(cc1)C(C)(C)C	Training	4.11
698	98-10-2	O=S(=O)(N)c1ccccc1	Training	0.31
699	98-16-8	FC(F)(F)c1cccc(N)c1	Training	2.29
700	98-17-9	FC(F)(F)c1cccc(O)c1	Training	2.95
701	98-18-0	O=S(=O)(N)c1cccc(N)c1	Training	-0.38
702	98-46-4	O=[N+]([O-])c1cccc(c1)C(F)(F)F	Training	2.62
703	98-51-1	c1cc(ccc1C)C(C)(C)C	Training	5.17
704	98-54-4	Oc1ccc(cc1)C(C)(C)C	Training	3.31
705	98-55-5	OC(C)(C)C1CC=C(C)CC1	Training	3.13
706	98-57-7	O=S(=O)(c1ccc(cc1)Cl)C	Training	1.06
707	98-64-6	O=S(=O)(N)c1ccc(cc1)Cl	Training	1.15
708	98-73-7	O=C(O)c1ccc(cc1)C(C)(C)C	Training	3.85
709	98-80-6	OB(O)c1ccccc1	Training	1.58
710	98-82-8	c1ccc(cc1)C(C)C	Training	3.66
711	98-83-9	C=C(c1ccccc1)C	Training	3.48
712	98-86-2	O=C(c1ccccc1)C	Training	1.58
713	98-89-5	O=C(O)C1CCCCC1	Training	1.96
714	98-92-0	O=C(N)c1cnccc1	Training	-0.37
715	98-95-3	O=[N+]([O-])c1ccccc1	Training	1.85
716	98-96-4	O=C(N)c1nccnc1	Training	-0.6
